Address;Title;Description;Rooms;Living Space (sqm);Price
Eisenbahnstrasse 26, 8840 Einsiedeln;4.5 Zimmerwohnung in Einsiedeln;Direkt am Paracelsuspark und in unmittelbarer Nähe zum Kloster entsteht bis Herbst 2025 mit dem Neubauprojekt «Einsiedlerhof» ein attraktives Wohnangebot für Alleinstehende, Paare oder Familien. Die Highlights:- Neubauprojekt mit Herbst ab Sommer 2025- Insgesamt 25 Einheiten (2.5 Zimmer - 5.5 Zimmer)- Einmalige Lage in Einsiedeln- Freizeitangebot und Naherholungsgebiet direkt vor der Haustüre- Einkaufsmöglichkeiten in Gehdistanz- Jede Wohneinheit konfigurierbar Alle Details finden Sie auf der Webseite, wo Sie zudem Ihre Traumwohnung direkt online reservieren können: einsiedlerhof-wohnen.ch;4.5 rooms;111m²;CHF 1,060,000.–
Eisenbahnstrasse 26, 8840 Einsiedeln;Einzigartige 4.5-Zimmer-Wohnung im malerischen Einsiedeln;Direkt am Paracelsuspark und in unmittelbarer Nähe zum Kloster entsteht bis Herbst 2025 mit dem Neubauprojekt «Einsiedlerhof» ein attraktives Wohnangebot für Alleinstehende, Paare oder Familien. Die Highlights:- Neubauprojekt mit Herbst ab Sommer 2025- Insgesamt 25 Einheiten (2.5 Zimmer - 5.5 Zimmer)- Einmalige Lage in Einsiedeln- Freizeitangebot und Naherholungsgebiet direkt vor der Haustüre- Einkaufsmöglichkeiten in Gehdistanz- Jede Wohneinheit konfigurierbar Alle Details finden Sie auf der Webseite, wo Sie zudem Ihre Traumwohnung direkt online reservieren können: einsiedlerhof-wohnen.ch;4.5 rooms;124m²;CHF 1,160,000.–
Büelstrasse 6, 8863 Buttikon SZ;Geräumige 4.5-Zimmer Wohnung mit Potenzial zur Selbstgestaltung;Entdecken Sie die perfekte Balance aus Komfort und Privatsphäre in der ansprechenden 4.5-Zimmer Wohnung an der Büelstrasse 6 in Buttikon, einem charmanten Teil der Gemeinde Schübelbach. Diese Wohnung, eingebettet in eine ruhige und grüne Umgebung, bietet eine Wohnfläche von 94m², ergänzt durch zwei grosszügige Balkone, die einen malerischen Blick auf die Berge freigeben und viel Raum für Ihre Entspannung im Freien bieten.Gelegen in einer gepflegten Überbauung am Rande der Landwirtschaftszone, geniesst die Wohnung eine aussergewöhnliche Ruhe und eine gute Besonnung, die Ihr Zuhause den ganzen Tag über hell und einladend macht. Die unmittelbare Nähe zu Kindergärten und Schulen macht sie besonders attraktiv für Familien.Im Inneren erwarten Sie grosszügige Zimmer mit Potenzial zur individuellen Gestaltung, um Ihre persönliche Wohlfühloase zu schaffen. Das Herzstück bildet das einladende Wohnzimmer mit einem charmanten Cheminée, das an kalten Tagen Wärme und Gemütlichkeit ausstrahlt. Die zwei Badezimmer bieten auch in hektischen Morgenstunden genügend Raum für die ganze Familie.Dieses Angebot wird abgerundet durch die Nähe zu Naherholungsgebieten und ausgezeichneten Verkehrsanbindungen, die Sie schnell ins Zentrum von Zürich bringen. Die Wohnung an der Büelstrasse in Buttikon bietet nicht nur ein idyllisches Wohnumfeld, sondern auch alle Voraussetzungen für ein modernes und angepasstes Leben im Grünen. Im Kaufpreis ist ein Garagenparkplatz enthalten.;4.5 rooms;94m²;CHF 605,000.–
6442 Gersau;See und Berge zum Greifen nah;"Die herrliche Attikawohnung liegt in der idyllischen Umgebung von Gersau und präsentiert einen beeindruckenden Blick auf die umgebende Berglandschaft und den See. Mit einer erstklassigen Innenausstattung, einem flexiblen Grundriss und absoluter Privatsphäre ist dieses Penthouse ein wahres Juwel. Die grosszügige Terrasse von etwa 100 m2 und der direkte Seezugang machen es zu einem einmaligen Angebot. Diese Traumresidenz erfüllt den Wunsch nach einem privaten Rückzugsort. Ein 45 m2 grosser Hobbyraum sowie zwei Parkplätze in der Tiefgara-ge mit E-Charger stehen zusätzlich zum Kauf zur Verfügung.Highlights • Unverbaubare Berg- und Seesicht • Privater Seezugang mit Bootssteg • Einmalige Terrasse mit Ausblick • Steurgünstige Seegemeinde • Offene und hochwertig gestaltene Wohnräume mit überdurchschnittlicher Raumhöhe Weitere Informationen zu diesem einzigartigen Objekt finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""See und Berge zum Greifen nah"" oder melden Sie sich für einen unverbindlichen Besichtigungstermin bei uns. Dieses Objekt können Sie per Videoanruf besichtigen. Frau Milena Nedeljkovic freut sich über Ihre Kontaktaufnahme! Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Milena Nedeljkovic+41 41 418 08 44+41 79 418 32 32info@domba.ch";4.5 rooms;171m²;Price on request
Nördlingerhof 6c, 8854 Galgenen;Maisonettewohnung (7.5) 4.5 Zimmer;;7.5 rooms;171m²;CHF 1,225,000.–
Luzernerstrasse 12, 6403 Küssnacht am Rigi;4½-Zimmer-Maisonette-Wohnung im Attikageschoss;Freuen Sie sich auf Ihre NachbarschaftDie moderne Attikawohnung an der Luzernerstrasse 12 liegt idyllisch eingebettet am Ufer des wunderschönen Vierwaldstättersees und am Fusse der Königin der Berge (die Rigi), die stolz über die Umgebung ragt.Die hervorragende Lage bietet die Möglichkeit, alltägliche Besorgungen bequem zu Fuss oder mit dem Fahrrad zu erledigen. Die in wenigen Minuten zu erreichende Seepromenade lädt zu gemütlichen Spaziergängen ein. Entlang des Sees können Sie die malerische Natur geniessen und sich entspannen. Ob zum Sonnenuntergang oder einfach nur zum Abschalten vom Alltag, die Seepromenade bietet den perfekten Rahmen für erholsame Momente.Die Kinder haben den Luxus, die Schulen Seematt 1, Seematt 2 und das Schulhaus Dorfhalde ohne Schwierigkeiten zu Fuss oder mit dem Fahrrad zu erreichen. Diese Schulen befinden sich in unmittelbarer Nähe und bieten daher eine bequeme und einfache Möglichkeit für den Schulweg. Ihr neues ZuhauseDas Highlight dieser Wohnung ist ihre Lage im Attikageschoss, wodurch nicht nur der Wohnkomfort auf zwei Etagen gewährleistet ist, sondern auch eine atemberaubende Aussicht auf den See und die Berge geboten wird.Die Wohnung verfügt über einen Aufzug, der Sie direkt in beide Stockwerke bringt. Im ersten Stock befinden sich drei Zimmer und zwei Bäder. Im separaten Hauswirtschaftsraum stehen eine Waschmaschine und ein Tumbler zur Verfügung. Vom Masterbedroom aus gelangen Sie in ein beeindruckendes Badezimmer mit Regendusche, Badewanne und einem grosszügigen Waschtisch. Der separate Ankleidebereich ist ebenfalls von diesem Zimmer aus zugänglich. Das zweite Badezimmer bietet ebenfalls eine Regendusche, WC und einen geräumigen Waschtisch mit Einbauelementen.Mit Hilfe der beleuchteten Wendeltreppe gelangen Sie zur zweiten Etage, welche das Attikageschoss beherbergt. Der grosszügige Wohn- und Essbereich wird dank der bodentiefen Fenster von Licht durchflutet. Ein Highlight dieser Wohnung ist das Designer-Cheminée im Wohnzimmer. Durch die verglaste Terrasse wird der Wohnbereich zusätzlich erweitert. Von hier aus können Sie den atemberaubenden Ausblick auf den Vierwaldstättersee und die Bergwelt der Zentralschweiz geniessen.Die beiden Einstellhallenplätze befinden sich in der Nachbarliegenschaft. Zusätzlich ist ein Aussenabstellplatz zur Alleinnutzung neben der Luzernerstrasse 12 vorhanden.Lassen Sie sich begeistern......von zwei Stockwerken modernster Wohnqualität.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;4.5 rooms;136m²;CHF 2,250,000.–
Dorfstrasse 51, 8834 Schindellegi;Atemberaubende Attika-Perle mit Panoramablick & Luxus pur über dem Zürichsee;;5.5 rooms;140m²;CHF 2,200,000.–
Rinderplätzstrasse 16/20, 8846 Willerzell;ZWEI 5.5-Zimmer-(Eck)-Reiheneinfamilienhäuser mit zus. Hobbyraum in Willerzell;;5.5 rooms;174m²;Price on request
8832 Wilen;Luxuriöse 4.5-Zimmer-Wohnung in Wilen - Eleganz und Modernität vereint!;Diese aussergewöhnliche 4.5-Zimmer-Wohnung in Wilen erwartet Sie mit einer einzigartigen Kombination aus zeitgenössischem Design und unvergleichlichem Luxus.Betreten Sie Ihr neues Zuhause durch einen grosszügigen Eingangsbereich, der mit einem massgefertigten Einbauschrank und einem eleganten Spiegel ausgestattet ist - eine Hommage an feinste Details und erstklassiges Design. Das Badezimmer präsentiert sich als wahres Juwel, mit exklusivem hinterleuchtendem brasilianischem Lumix, der eine Aura von unvergleichlichem Luxus verströmt.Die Küche, als Herzstück dieser Residenz, besticht mit einer modernen Kochinsel, die ebenfalls mit exklusivem hinterleuchtendem brasilianischem Lumix ausgestattet ist und nahtlos in das grosszügige Wohnzimmer übergeht. Hier erwarten Sie nicht nur kulinarische Genüsse, sondern auch eine Flut von natürlichem Licht, die die Räume in eine Oase der Eleganz verwandelt.Das Elternschlafzimmer bietet einen privaten Zugang zur verglasten Terrasse und verfügt über einen begehbaren Kleiderschrank, der die Essenz von Raffinesse und Luxus verkörpert. Diese Wohnung wurde nach dem anspruchsvollen Minergiestandard zertifiziert und verfügt über ein Reduit mit Waschmaschine und Tumbler für höchsten Komfort im Alltag.Ein weiteres herausragendes Merkmal ist die verglaste Terrasse, die dazu einlädt, entspannende Momente inmitten von Luxus zu geniessen. Die Wohnung befindet sich im Baurecht.Tauchen Sie ein in ein Leben voller Eleganz - vereinbaren Sie noch heute einen Besichtigungstermin und erleben Sie die unvergleichliche Schönheit dieser exquisiten Wohnung!Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Modernes Design und luxuriöse Ausstattung • Geräumiger Eingang mit Einbauschrank • Badezimmer mit exklusivem hinterleuchteten brasilianischen Lumix • Moderne Küche mit Weinkühlschrank, Steamer und Wärmeschublade etc. • Viel Tageslicht und modernes Ambiente • Elternschlafzimmer mit Bad-en-Suite sowie begehbarem Kleiderschrank • Zertifiziert nach Minergiestandard • Reduit mit Waschmaschine und Tumbler • Ein Parkplatz verfügbar à CHF 35000.00 • Zwei Parkplätze mit Stromanschluss verfügbar à je CHF 45000.00 • Verglaste Terrasse • Wohnung befindet sich im Baurecht, Zins beträgt CHF 19250.00 Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch!Selber eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!;4.5 rooms;148m²;CHF 2,450,000.–
Mühlestrasse 6A, 8864 Reichenburg;Neuwertige 3.5-Zi-Attikawohnung mit Westausrichtung und zwei Terrassen (total 73 m2);;3.5 rooms;102m²;CHF 1,010,000.–
Mühlestrasse 6A, 8864 Reichenburg;Attraktive, helle 3.5-Zimmer-Attikawohnung mit Aussenraum von 73 m2;;3.5 rooms;99m²;CHF 980,000.–
8832 Wollerau;Elegantes Einfamilienhaus an privilegierter Lage;Das im steuergünstigen Wollerau gelegene Haus ist ideal für Paare und Familien, die beim Wohnen grosszügige Platzverhältnisse und hochwertige Architektur bevorzugen. Wer dieses imposante, viergeschossige Einfamilienhaus als sein Zuhause wählt, wird Wohnkomfort und Lebensqualität auf einem neuen Level erleben. Objektdetails: • 1 Master Suite mit Badezimmer und Ankleide • 3 Schlafzimmer • 3 Badezimmer • 1 grosser Wintergarten • 2 Terrassen (OG und Attika) • 1 Lift • 1 Zwischengeschoss • 1 Sauna • 2 Garagenplätze • 4 Aussenparkplätze Highlights: • Zeitlose Architektur • Wohnzimmer mit Seesicht • Ruhige Lage • Grosse Terrassen mit Seesicht • Klimaanlagen • Cheminée Verkaufspreis: auf Anfrage (im unteren zweistelligen Millionenbereich)Haben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Dokumentation zu.Located in tax-efficient Wollerau, this house is ideal for a couple and a family who places value on spaciousness and high-quality architecture. Whoever chooses this imposing, four-storey single-family house as their home will experience living comfort and quality of life on a new level.Property details: • 1 Master suite with bathroom and dressing room • 3 Bedrooms • 3 Bathrooms • 1 Large winter garden • 2 Terraces (upper floor and attic) • 1 Lift • 1 Intermediate floor • 1 Sauna • 2 Garage spaces • 4 Outdoor parking spaces Highlights: • Timeless architecture • Living room with lake view • Quiet location • Large terraces with lake view • Air conditioning • Fireplace Selling price: on request (in the lower double-digit million range)Have we aroused your interest? We would be happy to send you the documentation.;6.5 rooms;334m²;Price on request
Vogelsangstrasse, 6410 Goldau;Zwei bezaubernde 5½-Zimmer-Wohnungen;Freuen Sie sich auf Ihre NachbarschaftAn idyllischer Lage im Zentrum von Goldau befindet sich das Zweifamilienhaus, eingebettet in einem ruhigen Einfamilienhaus-Quartier. Trotz der ruhigen Umgebung erreichen Sie in nur drei Gehminuten das Dorfzentrum von Goldau, wo Sie alles für den täglichen Bedarf finden, von Einkaufsmöglichkeiten bis hin zu Post und Bank. Der Kindergarten befindet sich in der Nachbarschaft und die Schule ist in wenigen Gehminuten erreichbar. Die geografische Lage von Goldau macht die Gemeinde zu einem beliebten Ziel für Wanderer und Naturliebhaber. Die umliegenden Wälder und Bergwege bieten zahlreiche Möglichkeiten für Outdoor-Aktivitäten wie Wandern, Radfahren und Bergsteigen. Darüber hinaus bietet Goldau aufgrund seiner Nähe zu den Seen Zugersee, Lauerzersee und Vierwaldstättersee eine Viehlzahl von Wassersportmöglichkeiten. Zudem ist es ein Ausgangspunkt zu Ausflügen auf die Rigi und den Rossberg. Goldau hat aber nicht nur praktische Annehmlichkeiten zu bieten, sondern auch kulturelle Highlights, wie den Natur-und Tierpark Goldau, der auf dem eindrucksvollen Bergsturz gebaut ist und eine Vielzahl von heimischen Tieren beherbergt. Zudem locken gemütliche Restaurants und Cafés mit regionalen Leckereien zum Verweilen und Schlemmen. Die herzliche Gastfreundschaft der Einwohner trägt dazu bei, dass man sich in Goldau sofort wie zu Hause fühlt. Ihr neues ZuhauseDas einzigartige Zweifamilienhaus verfügt über zwei grosszügige 5½-Zimmer-Wohnungen, welche perfekt für Familien oder Paare geeignet sind, die viel Platz und Komfort schätzen.Die 5½-Zimmer-Wohnung im ersten Obergeschoss ist ein wahrer Traum mit einem eigenem Garten, zwei Badezimmern, einem Gäste-WC, einem Balkon und einer beeindruckenden Wohnfläche von ca. 128 m². Hier können Sie Ihre Seele baumeln lassen und die Natur im Garten oder auf dem Balkon in vollen Zügen geniessen. Im zweiten Obergeschoss befindet sich die 5½-Zimmer-Wohnung mit ca. 99.5 m², die ebenfalls helle und freundliche Atmosphäre ausstrahlt. Ein Balkon, ein Badezimmer und ein Gäste-WC runden das gemütliche Ambiente dieser Wohnung ab.Das Erdgeschoss des Hauses ist äusserst vielseitig und praktisch gestaltet, mit drei Garagen, einem Keller, einem Waschraum und sogar einem Büro. Hier finden Fahrzeuge und persönliche Gegenstände ausreichend Platz, während der Keller zusätzlichen Raum für Vorräte oder Hobbys bietet. Dieses Zuhause bietet wirklich alles, was man sich wünschen kann! Lassen Sie sich begeistern......von einem Zweifamilienhaus mit sehr viel Potenzial.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;227m²;;CHF 2,090,000.–
Quellenweg 23, 8845 Studen SZ;Exklusive 4.5-Zimmer-Eigentumswohnung mit Bergpanorama & Wellness;"Highlights • 2023 sanierte Wohnung • Gepflegter Innenausbau mit vielen Extras • Panoramafensterfront mit Bergsicht • Schwedenofen für gemütliche Stunden • Galerie zum Dachstock • Wellnessbereich mit Bio Sauna • Grosszügige, moderne Küche • Waschmaschine und Trockner • 1 Garagen- sowie 1 Aussenabstellplatz • Zahlreiche Naherholungsgebiete • Golfclub Ybrig nur wenige Minuten entfernt Bergpanorama &amp; Wellness im eigenen ZuhauseDiese 4.5-Zimmer-Maisonettewohnung im ruhigen Wohnquartier wurde im 2023 letztmalig renoviert und bietet das perfekte Zuhause für Paare und Familien, welche die Vorzüge der naturnahen Lage schätzen.Der Vorplatz bietet nebst der Garage Platz für ein weiteres Fahrzeug. Beim Eintreten werden Sie vom imposanten Wohn- und Essbereich empfangen, der durch die hohe Decke in Kombination mit den prachtvollen Holzbalken sowie dem Schwedenofen, der Wohnung das gewisse Etwas verleihen. Durch die Panoramafenster eröffnet sich ein atemberaubender Ausblick auf die majestätische Berglandschaft und die umgebende Natur, der jeden Tag zu einem besonderen Erlebnis macht. Die angrenzende offene Küche ist ein Traum für Kochenthusiasten, ausgestattet mit allem, was das Kochherz begehrt. Auf dieser Etage befinden sich ebenfalls zwei Zimmer sowie ein Badezimmer mit Waschmaschine und Trockner.Die eindrucksvolle Galerie leitet Sie mittels Treppe in die obere Etage. Es erwartet Sie die eigene Wohlfühloase, ausgestattet mit einer Bio-Sauna, Ruhebereich sowie einer Dusche. Hier können Sie nach einem langen Tag die Seele baumeln lassen.Abgerundet wird das Angebot mit einem Gartensitzplatz der zum Geniessen und Verweilen einlädt.Haben wir Ihr Interesse geweckt? Gerne laden wir Sie ein für eine Besichtigung vor Ort.";4.5 rooms;95m²;CHF 870,000.–
8853 Lachen SZ;Grosszügige 4.5 Zimmer Design Attikawohnung;Attraktive Lage mit einzigartiger Weitsicht auf die Voralpen, Innenarchitektur mit Designs aus hochwertigen Materialien gepaart mit architektonischer Grosszügigkeit in seiner höchsten Vollendung. Diese unvergleichbare Attikawohnung im Baurecht lässt keine Wünsche offen und garantiert durch das einzigartige Raumkonzept für eine elegante und stilvolle Atmosphäre. Objektdetails: • 1 Mastersuite mit Badezimmer • 1 Ankleide • 1 Zimmer mit Badezimmer • 1 Home Office • 1 Gästetoilette • 1 Wohnzimmer • 1 Wintergarten • 1 Küche • 1 Waschküche • 4 Terrassen • 4 Garagenplätze • 1 Keller Highlights: • Komfortlüftung • Fernsicht • Ruhige Lage • Smart-Home-System • Stylische Badewanne • Regenduschen in allen Badezimmern • Begehbare Ankleide • Umlaufende Terrasse Die Attikawohnung befindet sich im Baurecht. Genauere Informationen dazu erhalten Sie von uns per E-Mail.Verkaufspreis: CHF 4'690'000 + 4 Garagenparkplätze à CHF 50'000 = Total CHF 4'890'000.-Haben wir Ihr Interesse geweckt? Gerne senden wir Ihnen die Dokumentation zu.Attractive location with a stunning view of the foothills of the Alps, an interior design with elements made of high-quality materials combined with an architectural generosity to create pure perfection. This incomparable penthouse apartment in building lease leaves nothing to be desired and guarantees an elegant and stylish atmosphere thanks to the well thought-out room layout.Object details: • 1 Master suite with bathroom • 1 Dressing room • 1 Bedroom with bathroom • 1 Home office • 1 Guest toilet • 1 Living room • 1 Winter garden • 1 Kitchen • 1 Laundry room • 4 Terraces • 4 Garage spaces • 1 Cellar Highlights: • Comfort ventilation • Panoramic view • Quiet location • Smart home system • Stylish bathtub • Rain showers in all bathrooms • Walk-in dressing room • All-round terrace The penthouse apartment is in building lease. You will receive more detailed information from us by e-mail.Selling Price: CHF 4'690'000 + 4 garage parking spaces at CHF 50'000 each = Total Price CHF 4'890'000.-Have we aroused your interest? We would be happy to send you the documentation.;4.5 rooms;245m²;CHF 4,690,000.–
Roosstrasse 39, 8832 Wollerau;4.5-Zimmer-Wohnung an zentrumsnaher Wohnlage;"AllgemeinesDie 4.5-Zimmer-Wohnung befindet sich im 4. und somit obersten Wohngeschoss eines zentral gelegenen Mehrfamilienhauses im steuergünstigen Wollerau SZ. Mit einer Wohnfläche von 96 m² ist diese zweckmässig konzipiert und verfügt nebst drei geräumigen Zimmern über eine Nasszelle (Badewanne, WC, Lavabo) und ein grosszügiges Wohn- und Esszimmer. Die ergonomische Einbauküche bietet viel Platz und genügend Arbeitsflächen und verfügt nebst den üblichen Küchen-Geräten auch noch über eine Kleider-Waschmaschine. Der Süd-Balkon garantiert eine optimale Besonnung und eine sehr schöne Weitsicht in die nahe Umgebung. Ein Kellerabteil sowie die grosszügige Einzelgarage mit elektrischem Torantrieb runden das interessante Angebot ab. Die Wohnung ist zentral gelegen und bietet diverse Standort-Vorteile. So befindet sich in unmittelbarer Nachbarschaft das Einkaufscenter ""Roospark"" sowie eine Bushaltestelle liegt direkt vor der Liegenschaft. Der Autobahn-Anschluss N3, die Gemeindeverwaltung, die Schulen, Naherholungsgebiete sowie der SOB-Bahnhof Wollerau befinden sich ebenfalls in Gehdistanz. Speziell erwähnenswert ist auch der Steuervorteil in Wollerau SZ; profitieren auch Sie von tiefsten Steuerfüssen! BesichtigungenHaben wir Ihr Interesse geweckt? Gerne stehen wir Ihnen für eine unverbindliche Objekt-Besichtigung zur Verfügung. Wir freuen uns über Ihre Kontaktaufnahme.";4.5 rooms;96m²;CHF 895,000.–
Glarnerstrasse 21a, 8854 Siebnen;Gepflegte 4.5 Zimmer Gartenwohnung an sehr zentraler Lage;SiebnenDie Ortschaft Siebnen gehört politisch zu den drei Gemeinden Galgenen, Schübelbach und Wangen. Die Grenzen verlaufen mitten durch den Ortskern. Siebnen besteht somit aus den Ortsteilen Siebnen-Galgenen, Siebnen-Schübelbach und Siebnen-Wangen.Das Quartier liegt am Dorfrand von Siebnen-Wangen. Trotz der Lage am Dorfrand ist die dörfliche Infrastruktur von Siebnen mit Migros und Coop, diversen Detaillisten, Post und Bank gut gedeckt. Diese sonnige ruhige Lage, abseits vom Durchgangsverkehr und doch in kurzer und bequemer Fussdistanz zu den täglichen Einkaufsläden, zeigt die tolle Lage dieser Wohneinheit.Ein erweitertes Einkaufsangebot mit täglichem Abendverkauf bietet das Obersee-Center in Lachen und das Seedamm-Center in Pfäffikon oder auch die zahlreichen Boutiquen und Läden der Stadt Rapperswil-Jona.Mehr Informationen unter www.schuebelbach.chDiese attraktive moderne 4.5 Zimmer Gartenwohnung liegt im Herzen von Siebnen. Leicht zurückversetzt von der Hauptstrasse liegt diese gut besonnte und schöne Gartenwohnung in einer ruhigen Überbauung. Die interessante Raumaufteilung, der helle und offene Wohn-/Ess- und Küchenbereich sind grosszügig konzipiert. Die Küche ist geräumig und einladend. Der gemütlich nach Süden ausgerichtete Sitzplatz ist sehr schön begrünt und ist sehr gut besonnt und lädt zum Verweilen ein. Alle Einkäufe und wichtigen Dienstleistungen können in wenigen Gehminuten erreicht werden. Die Bushaltestelle ist keine 50m entfernt. Die Liegenschaft hat eine Liftanlage. Ein geräumiger Keller sowie ein Tiefgaragenparkplatz direkt beim Eingang gehören zur Wohnung und sind im Preis inbegriffen. Haben wir Ihr Interesse geweckt?Besonderheiten • Sehr zentrale Lage • ausschliessliches Benutzungsrecht Gartenanteil • grosszügige Zimmer • grosszügiger Tiefgaragenplatz;4.5 rooms;103m²;Price on request
8808 Pfäffikon SZ;Traumhaftes Einfamilienhaus an bester Lage;Das freistehende moderne Einfamilienhaus bietet herrliche Sicht auf den Zürichsee und liegt in der steuergünstigen Gemeinde Pfäffikon SZ. Das Haus, das im Baurecht zu erwerben ist, wurde im Jahr 2010 total renoviert und mit einem Lift ausgestattet.Die bevorzugte sonnige Wohnlage bietet einen Nettowohnraum über 248 m2, Nebenflächen über 120 m2, auf 3 Etagen mit Grosszügigem Wohn- und Essbereich im Erdgeschoss mit direktem Zugang zu Terassen und zur gepflegten Gartenanlage.Das Grundstück lädt mit dem wunderschönen Panorama auf See und Berge und den verschiedenen optimal besonnten Balkonen, Terassen und ebenerdigen Rasen zum Verweilen und Geniessen ein.Das Ober- und Dachgeschoss teilen sich in vier Zimmer und zwei Bäder mit angenehmen Tageslicht auf. Das idyllische Dachgeschoss kann als ?Erwachsenen Bereich? mit eigenem Balkon, Fenstern bis zur Dachschräge, Ankleide mit hochwertigen Einbauschränken und zeitgemässem Badezimmer mit Dusche zum Träumen oder ungestörtem Aufenthalt genutzt werden.Wein- und Vorratskeller, Wäscheküche, Dispositionsraum sowie Garage mit 3 sehr grosszügigen Einstellplätzen und grosser Vorplatz runden die Wohnqualität im Untergeschoss ab.Das 5.5-Zimmer Haus verfügt über grosszügige Räume. Bei Bedarf können durch weitere Bauwände zusätzliche Zimmer geschaffen werden.Haben wir Ihr Interesse geweckt? Wir freuen uns, Ihnen das Einfamilienhaus zu zeigen.Pfäffikon SZ gehört zur politischen Gemeinde Freienbach und verfügt über einen der tiefsten Steuersätze in der Schweiz. Die Attraktivität des Standortes beschränkt sich jedoch nicht nur auf die Steuern, sondern besticht auch durch direkten Seeanstoss und ein vielseitiges Naherholungsgebiet, welches keine Wünsche offenlässt.Die Verkehrsanbindung in Pfäffikon ist optimal: Über den direkten Autobahnanschluss (A3, Chur - Zürich) gelangt man in 25 Fahrminuten in die Zürcher Innenstadt und in 35 Minuten an den Flughafen Zürich. Das Ski- und Tourismusgebiet Hoch-Ybrig ist ebenfalls nur 30 Autominuten entfernt. Mit dem öffentlichen Verkehr ? im Viertelstundentakt ? sind Sie sogar in unter 25 Minuten am Zürcher Hauptbahnhof. Im Dorfkern findet man das gesamte Sortiment an Einkaufsmöglichkeiten, von Metzger, Bäcker und Apotheke bis zum Grossverteiler. Das Einkaufszentrum Seedamm-Center mit über 40 Fachgeschäften in den Bereichen Bekleidung, Schuhe, Reisen, Haushaltsgeräte, Unterhaltungselektronik, Sportartikel sowie Telekommunikation ist in wenigen Fahrminuten erreichbar.Pfäffikon SZ verfügt über eine Gesamtschule vom Kindergarten bis zur Ober-, bzw. Mittelstufe sowie ein Berufsbildungszentrum. Ebenfalls bietet Pfäffikon SZ zwei Privatschulen, wo Kinder und Jugendliche vom Kindergarten bis zur Gymnasiumsstufe zweisprachig in Deutsch und Englisch unterrichtet werden.;5.5 rooms;248m²;Price on request
