Address;Title;Description;Rooms;Living Space (sqm);Price
Unterm Schellenberg 176, 4125 Riehen;Wohnkomfort in Riehen: Gepflegtes Haus mit Fernwärme;Dieses gepflegte Haus mit 4.5 Zimmern ist mit seiner guten Lage und dem weitläufigen Garten ein echtes Juwel. Es wurde stets sorgfältig unterhalten und bietet alles, was Sie und Ihre Familie für ein komfortables und entspanntes Leben benötigen. So präsentiert sich die Immobilie frisch gestrichen und ist praktisch sofort einzugsbereit.Beim Betreten Ihres neuen Eigenheims gelangen Sie direkt in den Essbereich - dem perfekten Wohlfühlplatz für gemeinsame Mahlzeiten mit Ihren Liebsten. Die geschlossene Küche ist funktional und offeriert ausreichend Raum für kulinarische Kreationen. Im grosszügigen, hellen Wohnbereich werden Sie sich sofort zu Hause fühlen. Hier haben Sie unmittelbaren Zugang zum Garten, wo Sie die Natur in vollen Zügen geniessen können. Eine verglaste Terrasse ermöglicht es Ihnen, auch bei schlechtem Wetter im Freien zu verweilen.Im Obergeschoss erwarten Sie drei gemütliche Schlafzimmer und ein Badezimmer mit Badewanne. Ein Balkon lädt dazu ein, Frischluft zu tanken und den Blick über Ihren Garten schweifen zu lassen.Im Untergeschoss befinden sich die Waschküche sowie ein geräumiger Keller, und ein weiteres WC sorgt für zusätzlichen Komfort. Geheizt wird klimafreundlich mit Fernwärme aus Riehen. Dieses freundliche Zuhause wird Ihnen und Ihrer Familie zweifellos viel Freude und Wohnvergnügen bereiten. Überzeugen Sie sich selbst und vereinbaren Sie einen unverbindlichen Besichtigungstermin. Ich freue mich auf Ihren Anruf.;4.5 rooms;92m²;CHF 1,150,000.–
Burgstrasse 73, 4125 Riehen;Dachwohnung mit Cheminée, hohen Decken und Aussichtsterrasse;;5.5 rooms;183m²;Price on request
Fürstensteinerstrasse 59, 4053 Basel;AT THE TOP - DACHWOHNUNG MIT BESTECHENDER WEITSICHT;Die wunderschöne Altbau-Liegenschaft, bestehend aus nur drei Parteien, befindet sich am Fusse des Bruderholz, unweit vom öffentlichen Verkehr, Kindergarten/Schulen sowie Einkaufsmöglichkeiten. Der Autobahnanschluss und der Bahnhof SBB sind ebenfalls in wenigen Minuten zu erreichen, was den Anspruch an eine begehrte Wohnlage kompromisslos erfüllt. Ein weiteres Unikat aus dem Hause Mereas, welches mit seiner unverkennbaren Handschrift das raffinierte Konzept widerspiegelt. Bei der laufenden Kernsanierung wurde das Gebäude komplett ausgehöhlt, die Herzelemente ersetzt und die wunderschönen Elemente aus dem Altbau mit einer gezielten Sanierung neu ins Leben gerufen. Die Wohnfläche ist auf zwei Etagen aufgeteilt und bietet äusserst grosszügige Platzverhältnisse. Der Innenausbau darf durch die Käufer frei gewählt werden und die schlüsselfertige Übergabe der Wohnung erfolgt in ca. 3-4 Monaten nach Kaufvertragsunterzeichnung. Zwei geräumige Kellerabteile sind im Kaufpreis inbegriffen. Optional ist ein Autoeinstellplatz zur Miete verfügbar. Altbau-Liebhaber treffen hier auf eine seltene Gelegenheit in einem der beliebtesten Wohnquartiere der Stadt Basel! • Musterwohnung zur Besichtigung verfügbar • schlüsselfertige Übergabe zum Fixpreis • Sie bestimmen den Innenausbau mit • Rarität am Fusse des Bruderholz • kernsanierte Altbauliegenschaft • historisches Gebäude mit Baujahr 1933 • atemberaubender Blick über die Dächer von Basel • zwei Badezimmer • ca. 12m2 Balkon • Garten zur Mitbenutzung • Fussbodenheizung und elektrische Storen • eigener Waschturm in der Wohnung • Photovoltaik-Anlage • zwei geräumige Kellerabteile • Fahrradunterstand im Aussenbereich • Parkplatz zur Miete verfügbar Wir freuen uns auf Ihre Kontaktaufnahme!;4 rooms;129m²;CHF 1,480,000.–
Passwangstrasse 2, 4059 Basel;Aktuell: Charmante 3.5-Zimmer-Dachwohnung;;3.5 rooms;112m²;CHF 985,000.–
4059 Basel;EINMALIGE GELEGENHEIT IN RENOVIERTER JUGENDSTIL ALTBAULIEGENSCHAFT;"An leicht erhöhter Lage auf dem begehrten Bruderholz, eingebettet in ein herrschaftliches Villen-Quartier und mit einer atemberaubenden Weitsicht ins Grüne wird gerade der Anspruch an eine exzellente Wohnlage kompromisslos erfüllt. Nahe Distanzen zum Einkauf, Kindergarten/Schulen sowie dem öffentlichen Verkehr sorgen für den gewünschten Mehrwert. Das Stadtzentrum und der Autobahnanschluss sind ebenfalls in wenigen Minuten zu erreichen. Rad- und Wanderwege in Gehdistanz sorgen für den gewünschten Erholungsraum.Zum Verkauf stehen zwei Einheiten im Stockwerkeigentum (in drei Wohnungen aufgeteilt), welche sich in einer wunderschönen Jugendstil Altbauliegenschaft, bestehend aus lediglich drei Eigentümern, befinden. Mittels Treppenaufgang gelangen Sie ins 2. Obergeschoss der Liegenschaft, welches zwei separate Wohnungen beherbergt. Im Dachgeschoss erwartet Sie eine exklusive Loft-Wohnung mit atemberaubendem Blick in die Landschaft und einem überwältigenden Raumgefühl (über fünf Meter hohe Räume). Das gesamte Gebäude als auch die Wohnungen widerspiegeln den charakteristischen Jugendstil mit Fischgrätt-Parkett, Stuckaturen und weiteren Elementen aus dieser Epoche. In den Jahren 2023/2024 erfolgte eine umfangreiche Sanierung an den allgemeinen Teilen, unter anderem wurden die Fassaden isoliert und saniert, die Dachfenster ersetzt, das Dach neu isoliert, eine PV-Anlage installiert und neu wird das Gebäude ressourcenschonend mittels Fernwärme beheizt. Der nachfolgenden Auflistung dürfen Sie den sukzessiven Unterhalt der Wohnungen entnehmen. Seit dem Jahr 2000 wurden stattliche 1.66 Mio. in den Gebäude- und Wohnungsunterhalt investiert.Zusammengefasst erwartet Sie eine äusserst seltene Gelegenheit auf dem begehrten Bruderholz!Wohnungsspiegel:3.5 Zimmer-Wohnung (im 2. Obergeschoss); • ca. 105.37m2 Nettowohnfläche (Raumhöhe ca. 2.72 Meter) • Kernsanierung im Jahr 2000 • Ersatz der Fenster im Jahr 2013 • Erneute Aufbereitung der Wohnung im Jahr 2024 • Küche mit hochwertiger Geräteausstattung • 1 Badezimmer mit Badewanne • zwei sonnige Balkone/Terrassen • ca. 20m2 Keller 2 Zimmer-Wohnung (im 2. Obergeschoss); • 2 Zimmer-Wohnung (Raumhöhe ca. 2.72 Meter) • ca. 25.63m2 Nettowohnfläche • Kernsanierung im Jahr 2000 • 1 Badezimmer mit Dusche • separates WC • Küche mit üblicher Geräteausstattung • Zugang zur Terrasse der 3.5 Zimmer-Wohnung Loft (3. Obergeschoss bzw. Dachgeschoss); • ca. 115.12m2 Nettowohnfläche (Raumhöhe ca. 5.43 Meter) • Kernsanierung im Jahr 2000 • Ersatz der Fenster im Jahr 2023 • Dachsanierung im Jahr 2023 • Küche mit üblicher Geräteausstattung • Badezimmer mit Badewanne • hochwertiges Cheminée • ca. 10 m2 Keller";6.5 rooms;246m²;CHF 2,800,000.–
4051 Basel;JUGENDSTIL STADTVILLA MIT POOL IM BEGEHRTEN PAULUS-QUARTIER;An privilegierter Lage im begehrten Paulus-Quartier sowie eingebettet in ein herrschaftliches Villen-Ensemble wird gerade der Anspruch an eine exzellente Wohnlage kompromisslos erfüllt. Nahe Distanzen zum Einkauf, Kindergarten/Schulen sowie dem öffentlichen Verkehr sorgen für den gewünschten Mehrwert. Das Stadtzentrum und der Autobahnanschluss sind ebenfalls in wenigen Minuten zu erreichen. Der Schützenmattpark in Gehdistanz sorgt für das gewünschte Naherholungsgebiet.Mit Baujahr 1908 präsentiert sich die Villa mit der typischen Architektur des Jugendstils. Bereits beim Aussenanblick macht sich der imposante Baukörper in seiner unverkennbaren Art bemerkbar. Die in diesem Quartier einzigartige Handschrift wurde der Villa durch den renommierten Basler Architekten Bernoulli verliehen. Bei der im Jahr 2021 durchgeführte Kernsanierung wurden die Herzelemente des Gebäudes ersetzt bzw. die wunderschönen Altbauelemente, welche den charakteristischen Akzent setzen, durch eine sanfte Renovation neu ins Leben gerufen. Der heutige Ausbaustandard und die damit verbundene Raffinesse dieser Rarität wird gerade Höchstansprüchen gerecht. Das Untergeschoss beherbergt nebst den üblichen Einrichtungen eine Indoor-Golfanlage mit eigener Küche als auch eine Sauna, was die Einzigartigkeit unterstreicht. Beheizt wird die Villa mit einer ressourcenschonende Erdsonden-Wärmepumpe. Die nach Süden ausgerichtete Gartenanlage mit Aussenpool setzt dieser Immobilie die Krone auf. • seltene Gelegenheit • Stadtvilla im Jugendstil • imposanter Baukörper • herrschaftliches Grundstück • repräsentative Lage im Paulus-Quartier • unverkennbare Handschrift • Kernsanierung im Jahr 2021 • mit Liebe zum Detail • nach Süden ausgerichteter Aussenpool • Vorbereitung für Indoor-Golfanlage • luxuriöse Küche mit Gaggenau Gerätschaft • Masterbedroom mit Ankleide und Bad en Suite • ressourcenschonendes Heizsystem • fulminante Raumhöhe • Indoor-Sauna;14 rooms;411m²;Price on request
4056 Basel;Maisonettewohnung ? Zwischen Vergangenheit und Gegenwart (W5);"Entdecken Sie den Charme vergangener Zeiten an einer ruhigen und begehrten Lage in Basel! An der Sommergasse entstehen durch Mereas 5 hochwertige Eigentumswohnungen in einem historischen Gebäude.Das Bauprojekt an der Sommergasse verfügt über 5 Wohnungen (3- &amp; 4-Zimmer Wohnungen). Bei dieser Wohnung handelt es sich um eine 4-Zimmer Maisonettewohnung im 4. und 5. Obergeschoss.- hoher Ausbaustandard mit modernen Materialien- gestalterische Aspekte und Materialisierungen können erarbeitet werden- Lift- Stadtwohnung an begehrter Lage* Fertigstellung Sommer 2024Ergreifen Sie die Chance und verwirklichen Sie Ihren Wohntraum einer einzigartigen Symbiose von modernem Komfort und stilvoller Architektur.";4 rooms;140m²;CHF 1,780,000.–
Wartenbergstrasse, 4052 Basel;Exklusives Stadthaus an bester Wohnlage im Gellert;"Dieses exklusive architektonische ""Unikat"" befindet sich an der Wartenbergstrasse und somit in einer ruhigen Wohnstrasse im bevorzugten Gellertquartier. Die Villa wurde vom Basler Architekturbüro Suter &amp; Burckhardt 1901 entworfen und 1903 fertiggestellt. Es ist anzunehmen, dass dieses eindrückliche Bauwerk eines der ersten Projekte der beiden Jugendfreunde, Rudolf Suter (1871-1932) und Otto Burckhardt (1872-1952), gewesen war, da sie ihr gemeinsames Architekturbüro noch während des Auftragsjahres gründeten. Erst viel später resultierten aus dieser einstigen Verbindung die Unternehmen Suter &amp; Suter (1945) und Burckhardt Architekten (1951).Das grosszügige Gebäude besticht durch seine einzigartige Frontfassade. Bei deren genaueren Betrachtung stellt man fest, dass sich diese Einzigartigkeit und die Verspieltheit des Fassadenbildes wohl vor allem auf den etwas willkürlich angeordnet scheinenden Fenstern und deren unterschiedlichen Formaten begründet. Auch die floralen Schlosserarbeiten unterstützen diesen Eindruck. Beim Betrachten der Vorderfassade fällt einem gar nicht auf Anhieb auf, wie voluminös das Gebäude eigentlich ist. Betritt man das Haus, so wird man von einer herrschaftlichen Eingangshalle in Empfang genommen. Sie ist ein beeindruckender grosser, hoher Raum, der den Charme des Jugendstils in seiner vollen Pracht zur Geltung bringt. Ein aufwendig und als ebenfalls als Unikat geschaffenes Keramik-Wandflies ist eine prächtige Reproduktion des Gemäldes ,,Wasserschlangen II"" von Gustav Klimt. Es ist ein wirkungsvoller Bestandteil dieses zentralen Hausbereiches. Der Boden ist mit poliertem Marmor bekleidet. Das Haus verfügt über 13, teils sehr grosszügige, Wohnräume und Zimmer, mehrere Nebenräume sowie zusätzliche Nutzflächen. Der Salon nimmt eine Fläche von über 42 m2 ein. Selbst ein Klavierflügel tritt darin beschaulich zutage. Die Raumhöhe liegt bei bis zu 3.20 Meter. Kunstvolle Verzierungen mit floralen Motiven und geschwungenen Linien verleihen diesem Raum, insbesondere dem Sitzbereich, eine bezaubernde Atmosphäre. Es ist der ideale Ort für private Musikabende, gesellschaftliche Anlässe oder einfach nur zum entspannen in einer äusserst angenehmen Umgebung. Eine grosse Fensterfront bringt viel Licht in das Wohnzimmer und eröffnet zugleich einen schönen Blick in die parkähnliche Grünanlage, welche auch durch einen Direktzugang von hier aus betreten werden kann.Das nach innen offene und über mehrere Zwischen- und Hauptgeschosse verlaufende Treppenhaus - ein grosses Oblicht erfüllt es mit viel Tageslicht - wird von einer mit Staketen ausgefertigten Holztreppe elegant begleitet. Das atelierartige Dachgeschoss ist u.a. mit einem grossen Panoramafenster, vielen Komfortausbauten und einem weiteren Bad ausgestattet. Im wohnlich ausgebauten Untergeschoss befindet sich u.a. das heutige Billardzimmer, die gemütliche Wein- und Fonduestube sowie ein Natur-Weinkeller oder auch die Hauswirtschaft. Ein unterirdischer Gang verbindet das Stadthaus mit der angrenzenden Einstellhalle, worin sich die beiden zum Haus gehörigen Abstellplätze befinden (Ausfahrt St. Alban-Ring).Der idyllische Garten hat den Charakter einer kleinen Parkanlage. Er ist ein wahrhaft zauberhafter Ort im Herzen des Gellerts. 1995 wurde der charmante Jugendstil-Pavillon nach den Originalplänen von 1901 errichtet. Dieser offene, jedoch wettergeschützter Raum, ist ein wunderschöner Platz, um an einem warmen Sommertag oder -abend ganz privat oder im Kreis einer kleinen Gesellschaft zu verweilen. Dieser Garten bietet auch herrliche Rahmenbedingungen zum Ausstellen auserlesener Kunstobjekte. Ein solch imposantes Gebäude lässt sich mit Worten nicht angemessen beschreiben. Auch die Fotos vermitteln nur eine visuelle Präsentation in Teilausschnitten. Sollten Sie an dieser traumhaften Villa näher interessiert sein, so schlagen wir Ihnen vor, dass Sie sich die Liegenschaft gemeinsam mit uns ansehen. Alexander Litzius freut sich auf Ihre...";13 rooms;460m²;Price on request
C.F. Meyer-Strasse 21, 4059 Basel;Die perfekte Kombination fu?r Wohnen, Arbeiten & Geniessen;"Dieses Bijou befindet sich an sehr schöner und ruhiger Wohnlage auf dem Bruderholz in Basel. Die charmante Dachwohnung erwartet Sie mit einem einmaligen Wohnerlebnis, dass Sie sich nicht entgehen lassen sollten. Wer auf der Suche nach einer exklusiven Wohnung ist und nicht auf städtisches Flair verzichten möchte, wird von dieser Eigentumswohnung begeistert sein.Die Dachwohnung verfügt über folgende Eckdaten:- moderne Küche mit V-Zug Geräten- 3.5 Zimmer- lichterfüllter Wohn- und Essbereich- hohe Decken- 1 Badezimmer mit zusätzlichem Gäste-WC- Lift direkt in die Wohnung- Cheminée- Reduit mit Waschturm- 3 Terrassen- 3 Garagenstellplätze in der Einstellhalle können dazu gekauft werden- ca. 18 m² grosser beheizter Hobbyraum- Keller &amp; ca. 15 m² grosser Estrich-und vieles mehrDieses Zuhause ist wie für Sie geschaffen! Ergreifen Sie die einmalige Gelegenheit vom Wohnen in einer der bevorzugtesten Wohngegenden der Stadt.Besuchen Sie uns heute und kommen Sie vorbei!";3.5 rooms;124m²;CHF 1,450,000.–
4057 Basel;Erstbezug in Basel (W2);"Finden Sie in diesem attraktiven Bauprojekt in Kleinhüningen Ihr neues Zuhause. Bei dieser Wohnung handelt es sich um die 2.5-Zimmer Wohnung im Erdgeschoss.Das 1930 erbaute Mehrfamilienhaus wird im Jahre 2023/2024 komplett saniert und besticht durch die gesuchte Lage in unmittelbarer Nähe zum Rhein. Die Liegenschaft verfügt über einen wunderbaren Altbaucharme, welcher trotz gesamtheitlicher Sanierung aufrechterhalten wird.Das Bauprojekt verfügt über 10 schöne Eigentumswohnungen (2.5-Zimmer &amp; 3.5-Zimmer) sowie eine Ladenfläche im Erdgeschoss.- moderner Ausbaustandard (Parkett- und Feinsteinböden)- Möglichkeit Innenausbau mitzubestimmen- offen gestalteter Koch-, Wohn- und Essbereich- Bodenheizung- gemütlicher Balkon- Waschturm in der WohnungErgreifen Sie die Chance und verwirklichen Sie Ihren Traum einer modernen, hochwertigen Stadtwohnung an Toplage im Kleinbasel.";2.5 rooms;53m²;CHF 595,000.–
4057 Basel;Erstbezug in Basel (W10);"Finden Sie in diesem attraktiven Bauprojekt in Kleinhüningen Ihr neues Zuhause. Bei dieser Wohnung handelt es sich um die 2.5-Zimmer Wohnung im 4. Obergeschoss (ohne Lift).Das 1930 erbaute Mehrfamilienhaus wird im Jahre 2023/2024 komplett saniert und besticht durch die gesuchte Lage in unmittelbarer Nähe zum Rhein. Die Liegenschaft verfügt über einen wunderbaren Altbaucharme, welcher trotz gesamtheitlicher Sanierung aufrechterhalten wird.Das Bauprojekt verfügt über 10 schöne Eigentumswohnungen (2.5-Zimmer &amp; 3.5-Zimmer) sowie eine Ladenfläche im Erdgeschoss.- moderner Ausbaustandard (Parkett- und Feinsteinböden)- Möglichkeit Innenausbau mitzubestimmen- offen gestalteter Koch-, Wohn- und Essbereich- Bodenheizung- gemütlicher Balkon- Waschturm in der WohnungErgreifen Sie die Chance und verwirklichen Sie Ihren Traum einer modernen, hochwertigen Stadtwohnung an Toplage im Kleinbasel.";2.5 rooms;49m²;CHF 595,000.–
4057 Basel;Dachwohnung ? Erstbezug in Basel;"Finden Sie in diesem attraktiven Bauprojekt in Kleinhüningen Ihr neues Zuhause. Bei dieser Wohnung handelt es sich um die Dachwohnung, welche einen flexiblen Grundriss bietet.Das 1930 erbaute Mehrfamilienhaus wird im Jahre 2023/2024 komplett saniert und besticht durch die gesuchte Lage in unmittelbarer Nähe zum Rhein. Die Liegenschaft verfügt über einen wunderbaren Altbaucharme, welcher trotz gesamtheitlicher Sanierung aufrechterhalten wird.Das Bauprojekt verfügt über 10 schöne Eigentumswohnungen (2.5-Zimmer &amp; 3.5-Zimmer) sowie eine Ladenfläche im Erdgeschoss.- moderner Ausbaustandard (Parkett- und Feinsteinböden)- Möglichkeit Innenausbau mitzubestimmen- offen gestalteter Koch-, Wohn- und Essbereich- Bodenheizung- gemütlicher Balkon- Waschturm in der Wohnung- kein LiftErgreifen Sie die Chance und verwirklichen Sie Ihren Traum einer modernen, hochwertigen Stadtwohnung an Toplage im Kleinbasel.";3.5 rooms;87m²;CHF 950,000.–
4058 Basel;Entspanntes Wohnen inmitten des Stadtlebens;Die LageHier präsentiert sich ab Frühling 2025 ein Wohnhaus, das die angenehmen Seiten des Lebens vereint und sich optimal in die Quartierumgebung einfügt. Die charmante Quartierstrasse sorgt für Ruhe und Privatsphäre, während die Nähe zur Stadt Sie mühelos in das pulsierende Herz von Basel eintauchen lässt.Das WichtigsteDie sieben lichtdurchfluteten Eigentumswohnungen bieten hochwertige Wohnflächen, die durch ihre Offenheit überzeugen. Die vier 2 ½- und drei 4 ½-Zimmer-Wohnungen sind für jede Lebenssituation ideal geeignet.Das Gartengeschoss überrascht mit einer grosszügigen 4 ½-Zimmer Wohnung, welche mit 3 Balkonen und einem rund 100 m2 grossen Garten punktet. Im 1. und 2. Obergeschoss befinden sich je zwei gespiegelte 2 ½-Zimmer- Wohnungen, die mit ihrer effizienten Raumaufteilung und den zwei Balkonen auftrumpfen. Die 4 ½ Zimmer-Wohnung im 3. Obergeschoss differenziert sich räumlich nicht vom Erdgeschoss. Highlight der 4 ½-Zimmer Dachgeschoss- Wohnung ist das durch die Raumhöhe von teilweise bis zu 4.3 m unvergleichliche Raumgefühl. Nischen und sichtbare Balken sorgen für Gemütlichkeit. Die 4 ½-Zimmer-Wohnung überzeugen überdies alle mit einem Master Schlafzimmer mit Ensuite-Bad.Das FinanzielleWeitere Informationen sowie Kaufpreise der verfügbaren Wohnungen finden Sie auf www.eisenbahnweg.chDas BesondereDas Herzstück aller Wohnungen sind augenscheinlich die offen und einladend gehaltenen Wohn- und Essbereiche. Subtil davon abgegrenzt befinden sich die privaten Räume wie Schlafzimmer und Bäder. So entsteht eine intime Atmosphäre, die Raum für persönliche Rückzugsmomente bietet. Erlesene Bodenbeläge in Form von Eichenholz- Parkett und aussergewöhnliche Platten in den Nasszellen ergänzen sich ideal und lassen einen wohnlichen Lebensraum entstehen.;4.5 rooms;121m²;Price on request
Zürcherstrasse 146, 4052 Basel;Urban Living Basel;;5.5 rooms;122m²;CHF 1,780,000.–
Steinbühlallee 189, 4054 Basel;Grosszügige 5-Zimmer-Wohnung mit zwei Balkonen, Hobbyraum und viel Platz;Grosszügige 5-Zimmer Wohnung mit zwei Balkone, Hobbyraum und viel PlatzDiese geräumige, lichtdurchflutete Wohnung bietet mit 5 Zimmern und 2 Badezimmern viel Platz für Familien oder Berufstätige, die Raum für Home-Office benötigen. Zwei Balkone garantieren sowohl ein sonniges Frühstück als auch ein Abendessen im Freien. Durch ein einladendes Entrée kommt man in den hellen, offenen Wohn- und Essbereich, welcher durch eine grosse Fensterfront eine luftige Atmosphäre bietet. Die moderne Küche mit direktem Zugang zum Balkon ist perfekt integriert und bietet viel Stauraum. Die Mehrfamilienhaus wurde im Jahr 2004 umfassend renoviert. • 5 Zimmer und 2 Badezimmer • 2 geräumige Balkone mit Sonne von morgens bis abends • Wohnfläche von 125 m² und Balkonfläche von 23.5 m² • Einbauküche mit direktem Zugang zum Balkon • Helle und luftige Atmosphäre mit großen Fenstern • Hobbyraum und Kellerabteil • 1 Einstellhallenplatz • Kein Lift vorhandenDie Wohnung ist Teil eines gepflegten Mehrfamilienhauses mit nur 3 Stockwerken und Blick ins Grüne. Die Lage in Basel bietet eine ruhige Umgebung und dennoch gute Anbindung an öffentliche Verkehrsmittel.Für weitere Auskünfte und Besichtigungsanfragen stehen wir Ihnen gerne zur Verfügung.;5 rooms;125m²;CHF 1,195,000.–
Julia Gauss-Strasse 15, 4056 Basel;Urbanes Wohnen - Garten-Maisonettewohnung zentral gelegen & 2 Sitzplätze;;4.5 rooms;116m²;Price on request
Fürstensteinerstrasse 59, 4053 Basel;URBANES WOHNERLEBNIS DER BESONDEREN ART - PER SOFORT VERFÜGBAR;"Die wunderschöne Altbau-Liegenschaft, bestehend aus nur drei Parteien, befindet sich am Fusse des Bruderholz, unweit vom öffentlichen Verkehr, Kindergarten/Schulen sowie Einkaufsmöglichkeiten. Der Autobahnanschluss und der Bahnhof SBB sind ebenfalls in wenigen Minuten zu erreichen, was den Anspruch an eine begehrte Wohnlage kompromisslos erfüllt. Ein weiteres Unikat aus dem Hause Mereas, welches mit seiner unverkennbaren Handschrift das raffinierte Konzept widerspiegelt. Bei der laufenden Kernsanierung wurde das Gebäude komplett ausgehöhlt, die Herzelemente ersetzt und die wunderschönen Elemente aus dem Altbau mit einer gezielten Sanierung neu ins Leben gerufen. Die Wohnung überzeugt mit einem hochwertigen Innenausbau, viel Liebe zum Detail sowie ca. 12m2 Balkon mit atemberaubender Weitsicht über die Dächer von Basel. Ein geräumiges Kellerabteil ist im Kaufpreis inbegriffen. Optional ist ein Autoeinstellplatz zur Miete verfügbar. Altbau-Liebhaber treffen hier auf eine seltene Gelegenheit in einem der beliebtesten Wohnquartiere der Stadt Basel! • per sofort verfügbar • Rarität am Fusse des Bruderholz • kernsanierte Altbauliegenschaft • historisches Gebäude mit Baujahr 1933 • atemberaubender Blick über die Dächer von Basel • massgeschneiderte &amp; hochwertige Küchen • ca. 12m2 Balkon • Garten zur Mitbenutzung • Einbauschrank im Entrée • Fussbodenheizung und elektrische Storen • eigener Waschturm in der Wohnung • Photovoltaik-Anlage • geräumiges Kellerabteil • Fahrradunterstand im Aussenbereich • Parkplatz zur Miete verfügbar Wir freuen uns auf Ihre Kontaktaufnahme!";3 rooms;70m²;CHF 940,000.–
4125 Riehen;Charmante 3½ Zi.- Eigentumswohnung in Riehen;Diese charmante 3½ Zi.-Eigentumswohnung mit Lift und einer Wohnfläche von 64 m², wartet darauf, von Ihnen entdeckt zu werden. Der Grundriss ist gut durchdacht und bietet vielseitige Gestaltungsmöglichkeiten nach Ihren individuellen Bedürfnissen. Beim Betreten fallen sofort die lichtdurchfluteten Räume auf, die eine angenehme Wohnatmosphäre schaffen. Der Wohnbereich öffnet sich zu einem einladenden Balkon, auf dem Sie gemütliche Stunden verbringen können.Das Baujahr 1974 verleiht der Wohnung einen soliden und zeitlosen Charakter. Einige leichte Renovationen und die Wohnung befindet sich wieder auf den neuesten Stand. Der bisherige Innenausbau wurde liebevoll gepflegt, ist jedoch nicht mehr im modernsten Stil gehalten. Hier bietet sich die Möglichkeit, die Wohnung nach Ihren persönlichen Vorstellungen zu gestalten und Ihr individuelles Wohnkonzept zu verwirklichen. Ein Pluspunkt dieses Angebotes ist der Einstellhallenplatz, welcher im Angebot inbegriffen ist.Die Lage in Riehen, Basel-Stadt, ist äusserst attraktiv. Die Wohnqualität in diesem Gebiet ist besonders angenehm und bietet eine gute Anbindung an öffentliche Verkehrsmittel sowie eine Vielzahl von Einkaufsmöglichkeiten und Freizeiteinrichtungen in der NäheNutzen Sie diese Gelegenheit, Ihr neues Zuhause nach Ihren eigenen Wünschen zu gestalten. Vereinbaren Sie noch heute einen Besichtigungstermin und entdecken Sie die Möglichkeiten, die diese 3½ Zi.-Eigentumswohnung in Riehen bietet!Wir wissen Ihre Immobilie zu schätzen.Alle Immobilienangebote finden Sie auf www.team-lindenberger.chVirtuelle Tour: https://my.matterport.com/show/?m=4ZPTTzADgv9;3 rooms;64m²;CHF 549,000.–
Gellertstrasse 18, 4052 Basel;Exklusives Juwel: Attika mit Dachterrasse und Panoramablick über Basel;;6 rooms;240m²;Price on request
Fischerweg, 4058 Basel;Urbane, loftartige 5-Zimmer Split-Level-Wohnung nahe zum Rhein;Diese grosszügige 5 Zimmer-Wohnung ist Teil einer modernen Wohnüberbauung am Fischerweg. Sie befindet sich somit in unmittelbarer Nähe zur wunderschönen Kleinbasler Rheinpromenade und zum beliebten Wettsteinplatz mit den idealen Verkehrsverbindungen mit Tram und Bus sowie individuellen Quartierangeboten. Die attraktive Überbauung wurde vom Basler Planer Burckhardt Partner entworfen und 2003 harmonisch in das urbane Umfeld integriert. Das Verkaufsobjekt ist als Maisonette- bzw. Splitt-Level-Wohnung konzipiert und erstreckt sich vom Erdgeschoss ausgehend über mehrere (Zwischen-) Etagen. Die hell belichteten Räume orientieren sich abwechselnd nach Süden bzw. Norden hin. Das Objekt besticht durch eine klare, grosszügige Raumaufteilung, auserlesenen Ausbaumaterialien und -einrichtungen, die farblich harmonisch aufeinander abgestimmt sind sowie ihren hohen Wohnkomfort. Hinzu kommen die attraktiven Aussenbereiche. Im Erdgeschoss befindet sich ein kleiner, hübscher Sitzplatz, der sich in den schön und grün gestalteten gemeinschaftlichen Innenhof hin orientiert und im Obergeschoss steht eine 20 m² grosse Terrasse mit urbanem Flair zur Eigennutzung zur Verfügung. Sie ist über einen Laubengang vom Treppenhaus (mit Lift) oder auch vom heutigen Esszimmer aus zu erreichen.Da sich diese geräumige Wohnung (ggf. mit baulichen Anpassungen) sehr flexibel nutzen lässt, finden Sie in der Objektdokumentation drei unverbindliche Layout-Vorschläge. Haben wir Ihr Interesse für diese schöne Liegenschaft geweckt? Besichtigungen sind nach Absprache möglich. Bitte kontaktieren Sie uns für eine Terminvereinbarung oder für weitere Auskünfte telefonisch oder per Email.Wir danken Ihnen für Ihre Aufmerksamkeit und freuen uns auf Ihre Kontaktaufnahme in dieser Angelegenheit.;5 rooms;178m²;CHF 2,250,000.–
Beim Buremichelskopf 21, 4059 Basel;Hochwertig saniertes 8 Zimmer-EFH m. schönem Garten, Pool etc.;;8 rooms;317m²;CHF 4,500,000.–
Schützenmattstrasse 52, 4051 Basel;Exklusive 3.5-Zimmerwohnung mit Aussicht + Studio;;3.5 rooms;110m²;CHF 1,200,000.–
Schützenmattstrasse 52, 4051 Basel;Exklusive 3.5-Zimmerwohnung mit Aussicht;;3.5 rooms;110m²;CHF 990,000.–
Lörracherstrasse 162, 4125 Riehen;Helle, hochwertige Neubau-Traumattika mit Aussicht, grosser Terrasse..;;4.5 rooms;110m²;CHF 1,475,000.–
Bischoffweg 24, 4125 Riehen;Exquisite 7-Zimmer-Villa an bevorzugter Lage;;7 rooms;230m²;Price on request
Rheintalweg 113, 4125 Riehen;Gepflegtes 5.5-Zimmer Familyhaus mit schönem Garten;;5.5 rooms;177m²;CHF 1,860,000.–
