Address;Title;Description;Rooms;Living Space (sqm);Price
Chrutzi 2, 6156 Luthern;Einmaliges Wohnhaus mit zwei Wohnungen an ruhiger Lage;Idyllisch gelegen in absoluter Ruhe.Diese attraktive und grosszügige Liegenschaft mit einer Fläche von 4'345 m2 setzt sich zusammen aus einem gut erhaltenen Wohnhaus mit Wagenschopf. Im Wohnhaus befinden sich zwei Wohnungen (3½ und 6½).Das Grundstück liegt in der Landwirtschaftszone. Vom Grundstück Nr. 714, Grundbuch Luthern wird je nach Bewilligung von der Dienststelle für Raum und Wirtschaft (rawi) eine Fläche von ca. 1'500 m2 abparzelliert und aus dem BGBB entlassen. Die Restfläche (Landwirtschaftsland) kann zusammen mit dem Wohnhaus und dem Wagenschopf gekauft werden. Das Landwirtschaftsland kann nur von einem Selbstbewirtschafter (gemäss BGBB) erworben werden. Dafür wird ein Bewirtschaftungskonzept benötigt und der Erwerber muss für die Selbstbewirtschaftung geeignet sein. Die Liegenschaft bietet viel Platz und Möglichkeiten. Das Halten von Tieren, das Pflegen von handwerklichen Hobbies oder Lagerung von diversen Geräten - hier absolut kein Problem.Am Gebäude wurden laufend Investitionen getätigt. So wurde auch eine PV-Anlage inklusive E-Ladestation installiert. Dadurch präsentiert sich die Liegenschaft in einem guten Allgemeinzustand.Das Grundstück mit Blick ins Grüne liegt an einer äusserst ruhigen und sonnigen Lage. Geniessen Sie hier den Charme vom Leben auf dem Land. Hier haben Sie die Möglichkeit, sich zu verwirklichen und Ihre Privatsphäre zu geniessen.Zusätzlich zum obgenanntem Grundstück Nr. 714 kann das Landwirtschaftsgrundstück Nr. 713 mit einer Fläche von 3'236 m2 dazu erworben werden. Eine ideale Weidefläche für Ihre Tiere.Eine Bushaltestelle befindet sich nur wenige Meter von der Liegenschaft.Haben wir Ihr Interesse geweckt? Kontaktieren Sie uns für eine unverbindliche Besichtigung. Wir freuen uns auf Ihre Kontaktaufnahme!;;;CHF 1,300,000.–
Gottfried-Kellerstrasse 12, 6010 Kriens;Grosszügiges Wohnhaus an exklusiver Wohnlage;"Das Eigenheim mit CharakterDie Immobilie an beneidenswerter, ruhiger Wohnlage im Zentrum von Kriens wurde als Zweifamilienhaus mit jeweils zwei übereinanderliegenden 4.5-Zimmerwohnungen erbaut. Die aktuelle Eigentümerschaft öffnete jedoch das Treppenhaus und die Eingangsbereiche, so dass die Immobilie einen Einfamilienhaus-Charakter aufweist. Dies kann bei Bedarf mit geringem Aufwand rückgängig gemacht werden. Die zwei ""Wohnungen"" funktionieren grundsätzlich autonom.Das attraktive Wohnhaus auf rund 196 m² Wohnfläche verfügt über einen gut konzipierten Grundriss mit grossflächigen Zimmern. Der mit vielen Holzelementen bestückte Innenausbau verleiht den Räumen ausserdem ein sehr heimeliges Wohngefühl. Ein exklusives Plus ist der grosszügige und gepflegte Garten mit Sitzplatz - ein wahres Paradies für jeden Hobbygärtner!Highlights: • zentrale Lage in bevorzugtem Wohnquartier • Nähe zu Einkaufs-, Sport- und Freizeitaktivitäten • hohe Lebensqualität und viel Abwechslung • Ausnützungspotenzial: Möglichkeit zur Aufstockung um ein Geschoss bzw. Ausbau des Dachgeschosses • toller Ausblick in der oberen Etage auf den Pilatus und die grüne Quartierumgebung • paradiesische Gartenanlage mit Sitzplatz • heimeliger Innenausbau und grosszügige Zimmer Lassen Sie sich von der tollen Immobilie verzaubern. Gerne stellen wir Ihnen die detaillierte Verkaufsdokumentation zu oder vereinbaren mit Ihnen einen persönlichen Besichtigungstermin. Wir freuen uns auf Ihre Kontaktaufnahme.";9 rooms;196m²;CHF 1,850,000.–
Haldenweg 6, 6232 Geuensee;Wohnen mit Weitsicht und vielen Vorzügen;Diese attraktive 5.5-Zimmer-Wohnung mit modernem Design und durchdachtem Grundriss bietet Ihnen alle Vorzüge für ein modernes Leben. Eine perfekte Wohnung mit viel Platz für Komfort und Entspannung. Die traumhafte Wohnung befindet sich im 1. Stock an sonnenverwöhnter, ruhiger Lage und begeistert mit hellen Räumen und einem sehr gepflegten Zustand. Das geräumige Entrée empfängt Sie mit einer praktischen Garderobe sowie einem grosszügigen Einbauschrank und vermittelt direkt beim Eintreten eine elegante, harmonische Atmosphäre. Der durchdachte Grundriss trennt den Wohn- und Essbereich optimal vom Schlafbereich ab. Dank bodentiefen Fenstern profitiert man von lichtdurchfluteten Räumlichkeiten. Die offene Küche befindet sich unmittelbar neben dem Essbereich und ist mit hochwertigen Geräten und viel Stauraum ausgestattet. Die Wohnung verfügt zudem über zwei moderne Nasszellen mit stilvoller Ausstattung und einem eleganten Plattenboden. Die komfortablen Schlafzimmer verfügen über einen schönen Parkettboden. Drei der Zimmer bieten einen direkten Zugang zum weitläufigen Gartensitzplatz, welcher sich für gemütliche Stunden im Freien anbietet. Zudem kommen Sie in den Genuss einer schönen grosszügigen Terrasse. Hier lässt sich die atemberaubende Aussicht und entspannte Grillabende mit der ganzen Familie und Freunden genießen.Zur Wohnung gehört ein Kellerabteil im Untergeschoss und für die Parkierung steht ein Einstellhallenplatz (Doppelparkplatz) zur Verfügung. Der Parkplatz ist im Verkaufspreis nicht inbegriffen und muss für CHF 50'000 zusätzlich erworben werden. Diese tolle Wohnung befindet sich in Geuensee, einer charmanten Gemeinde in der Region Luzern, die durch ihre malerische Landschaft und ihre ruhige Atmosphäre besticht. Hier können Sie die Natur genießen und dennoch von der Nähe zu wichtigen Städten und Annehmlichkeiten profitieren. Die Primarschule, der Kindergarten, die Einkaufsmöglichkeiten sowie die öffentlichen Verkehrsmittel sind innerhalb von wenigen Minuten zu Fuss erreichbar.Wir freuen uns darauf, Ihnen weitere Informationen zur Verfügung zu stellen und Sie auf dem Weg zu Ihrem neuen Zuhause zu begleiten.;5.5 rooms;122m²;CHF 880,000.–
Blumenweg 2, 6037 Root;Zentrale 4.5-Zimmer Gartenwohnung;Die 4.5 Zimmer-Gartenwohnung befindet sich an einer äusserst zentralen Lage mit einer Spielgruppe, Kindergarten, Primarschule und Oberstufe, die nur 200m entfernt sind, was sie ideal für Familien macht. Sowohl Coop als auch Migros sind bequem zu Fuss erreichbar, was für die alltäglichen Einkäufe sehr praktisch ist. Die Nähe zur Mall of Switzerland (5 Minuten mit dem Auto entfernt) bietet eine Vielzahl von Einkaufs- und Freizeitmöglichkeiten. Darüber hinaus ist die Autobahneinfahrt nur wenige Minuten von der Eigentumswohnung entfernt. Die Wohnung befindet sich in einem ruhigen und familienfreundlichen Quartier mit optimalem Sonnen-/Schattenverhältnis und verfügt über einen grosszügigen Umschwung. Kurzum, eine top Eigentumswohnung an zentraler, aber dennoch ruhiger Lage.Die Wohnung zeichnet sich durch ihre Grosszügigkeit aus:Ca. 116 m² Nettowohnfläche und ca. 156 m2 inkl. Nebenflächen. Dank der ausladenden und gut strukturierten Wohnfläche können individuelle Bedürfnisse einfach verwirklicht werden. Die Wohnung verfügt über einen rund 26 m2 grossen Sitzplatz, eine eingezäunte grosszügige Rasenfläche sowie ein Kellerabteil.Verkaufspreis Wohnung CHF 950'000.-Verkaufspreis für zwei Tiefgaragenparkplätze CHF 70'000.-Ihre Vorteile auf einen Blick: - Migros und Coop zu Fuss erreichbar- Wohnung wurde in den Jahren 2021 und 2022 saniert- Grosser Sitzplatz inkl. Überdachung und Sonnenstore- Wärmepumpe (Erdsonde)- Erneuerungsfond vorhanden- Schule in unmittelbarer Nähe- Autobahneinfahrt wenige Minuten entferntHaben wir Ihr Interesse geweckt? Dann zögern Sie nicht uns zu kontaktieren. Auf Anfrage senden wir Ihnen gerne das ausführliche Verkaufsdossier zu.Gerne überzeugen wir Sie auch vor Ort bei einer unverbindlichen Besichtigung.Noch nicht das passende Objekt? Weitere interessante Objekte finden Sie auf:franzi-immobilien.chSie möchten eine eigene Immobilie verkaufen und suchen dazu einen passenden Immobilienmakler? Profitieren Sie von unserer langjährigen Erfahrung und unserem weitreichenden Netzwerk:franzi-immobilien.ch/vermarktung-wohneigentum/Möchten Sie eine Immobilie schätzen? Über unser Gratis-Schätztool erhalten Sie mit nur wenigen Klicks sofort eine erste unverbindliche Bewertung Ihrer Liegenschaft:franzi-immobilien.ch/immobilien-schaetzungen/online/;4.5 rooms;116m²;CHF 950,000.–
Glaubenbergstrasse 10, 6162 Entlebuch;Grosszügige Wohnung mit Loggia;;5.5 rooms;146m²;CHF 826,000.–
Chüegasse 27, 6023 Rothenburg;5.5 Zimmer Doppel-Einfamilienhaus;;5.5 rooms;148m²;CHF 1,740,000.–
Chüegasse 19, 6023 Rothenburg;5.5 Zimmer Doppel-Einfamilienhaus;;5.5 rooms;160m²;CHF 1,760,000.–
Chüegasse 23, 6023 Rothenburg;5.5 Zimmer Doppel-Einfamilienhaus;;5.5 rooms;148m²;CHF 1,740,000.–
Chüegasse 29, 6023 Rothenburg;6.5 Zimmer Doppel-Einfamilienhaus;;6.5 rooms;160m²;CHF 1,880,000.–
Sonnhalde, 6354 Vitznau;Ihr neues Zuhause am Fusse der Rigi;365 TAGE SEE- UND FERNSICHT GENIESSENEs ist wohl der Inbegriff von Lebensqualität: In unverbaubarer, sonniger Hanglage mit grandiosem Blick auf den Vierwaldstättersee und in die Ferne zu wohnen. Im Neubauprojekt „Südsicht“ in Vitznau entstehen 18 wunderschöne Eigentumswohnungen, in denen dieses traumhafte Lebensgefühl Ihren Alltag bereichern wird.Die grosszügigen 2½- bis 5½-Zimmer-Wohnungen mit einladenden Loggien verteilen sich auf drei Baukörper, die stimmig in das Terrain platziert werden. Sie begeistern mit modernen Grundrissen und einem offenen, nach Süden orientierten Raumkonzept, das Ihnen den See zu Füssen legt. Profitieren Sie von der Verbindung aus hohem Wohnkomfort und einzigartiger Aussichtslage, die jeden Tag zu einem besonderen Tag machen wird.Sie haben Interesse an diesem Objekt? Dann nehmen Sie mit uns Kontakt auf. Gerne halten wir Sie über die Projektfortschritte auf dem Laufenden.;3.5 rooms;93m²;CHF 1,252,500.–
Kleinfeld 2, 6207 Nottwil;Sempachersee-Oase: Preiswertes Wohnen mit Traumblick!;;3.5 rooms;71m²;CHF 540,000.–
6205 Eich;Der perfekte Ort für die ganze Familie;"Erfüllen Sie sich Ihren persönlichen Wohntraum in diesem grosszügigen und gepflegten 5.5 Zimmer Einfamilienhaus in Eich. Diese charmante Immobilie besticht nicht nur durch die durchdachte Raumaufteilung, sondern auch durch die atemberaubende, unverbaubare Aussicht auf den Sempachersee in der steuergünstigen Gemeinde Eich. Mit einer Wohnfläche von 163 m2 und einer Gartenfläche von 285 m2 bietet dieses Haus genügend Platz zum Wohnen, Spielen und Geniessen für die ganze Familie.Highlights • Unverbaubare und traumhafte See- und Bergsicht • Familienfreundliche, ruhige und bevorzugte Wohnlage • Grosszügige Terrasse und Gartenfläche • Sauna und Disponibelraum • Innen- und Aussen-Cheminée Weitere Informationen zu diesem einzigartigen Objekt finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Der perfekte Ort für die ganze Familie"" oder melden Sie sich für einen unverbindlichen Besichtigungstermin bei uns. Dieses Objekt können Sie per Videoanruf besichtigen. Frau Martina Knobel freut sich über Ihre Kontaktaufnahme! Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Martina Knobel+41 41 418 08 55+41 79 418 53 53info@domba.ch";5.5 rooms;163m²;CHF 1,990,000.–
6274 Eschenbach LU;Mehrgenerationenhaus auf dem Land;;12.5 rooms;430m²;CHF 1,600,000.–
Menznauerstrasse, 6110 Wolhusen;Attraktives Einfamilienhaus mit grossen Nebenräumen an zentraler Lage;An zentraler Lage und in unmittelbarer Nähe zu den öffentlichen Verkehrsmitteln sowie der Schule präsentiert sich dieses grosszügige Einfamilienhaus mit zahlreichen Nebenräumen und einem grosszügigen Platzangebot. Hier werden all Ihre Wünsche erfüllt. Die ländliche Umgebung, fernab der Alltagshektik, lädt zum entspannten Leben und Wohnen ein. Das Objekt überzeugt durch einen grosszügigen und flexiblen Grundriss sowie lichtdurchflutete Räume, die eine wunderbare geräumige Wohnatmosphäre schaffen. Im Jahr 1998 wurde dieses Einfamilienhaus vollständig neu aufgebaut und präsentiert sich seitdem in einem hervorragenden Zustand. Es bietet vier geräumige Zimmer, darunter eine grosszügige Nasszelle mit Dusche und Badewanne sowie ein separates Gäste-WC. Die Küche ist besonders funktional gestaltet und bietet reichlich Stauraum. Zudem wurden die Geräte in den letzten Jahren ausgetauscht, um den modernen Anforderungen gerecht zu werden. Besonders attraktiv ist die Aussenfläche, die im Sommer perfekt für entspannte Grillabende geeignet ist. Die Liebe zum Detail und die Sorgfalt in der Pflege des Hauses sind offensichtlich, da in den letzten Jahren kontinuierlich Investitionen getätigt wurden, um das Anwesen in seinem erstklassigen Zustand zu erhalten. Insgesamt präsentiert sich dieses Haus als eine ideale Kombination aus modernem Komfort und sorgfältiger Pflege, was es zu einem einladenden und komfortablen Zuhause für seine zukünftigen Bewohner macht. Ein weiteres herausragendes Merkmal des Gebäudes sind zweifellos die Räumlichkeiten des ehemaligen Kinos ?Alpina?, die eine Vielzahl von Nutzungsmöglichkeiten bieten. Von kulturellen Veranstaltungen bis hin zu exklusiven Events bieten diese einzigartigen Räume eine inspirierende Umgebung für verschiedenste Anlässe. Darüber hinaus können die Räume auch für grosszügige Lagerflächen, flexible Gewerberäume und das Potenzial zur Umwandlung in Wohnraum genutzt werden. Die Raumhöhe von bis zu 5 Meter verleiht den Räumlichkeiten ein Gefühl von Weite und Grosszügigkeit. Für den Fall, dass die Nebenräume nicht selbst genutzt werden, besteht die Möglichkeit, sie zu vermieten, um zusätzliche Erträge zu erwirtschaften. Highlights:ruhige und zentrale Lage156m2 Wohnfläche190m2 Nebenräume5m hohe Decken in den Nebenräumenattraktive Aussenflächegepflegter und guter Zustand2 Nasszellen1 Aussenparkplatz (weiterer Parkplatz möglich)grosszügige KücheWärmepumpeSchwedenofenErweiterungs- und Ausbaupotential Bestellen Sie die ausführliche Dokumentation und überzeugen Sie sich selbst von dieser einzigartigen Gelegenheit. Bei Fragen oder für eine Besichtigung stehen wir Ihnen jederzeit zur Verfügung. Wir freuen uns auf Sie.;5.5 rooms;156m²;CHF 965,000.–
6174 Sörenberg;Modernes Wohnen! 3½-Zimmer-Gartenwohnung an sonniger Lage;;3.5 rooms;97m²;CHF 675,000.–
6003 Luzern;Die spezielle Immobilie für Individualisten - Wunderschöne Attika-Maisonette mit viel Potential -;Die perfekte Aussichtslage auf Luzern erwartet Sie mit dieser wunderschön komplett renovierten Attika-Maisonette mit grossem Potential.Sie werden in einer wunderschönen Attika-Maisonette wohnen und haben Luzern direkt von Ihrer gesamten Wohnung im Blick. Alles wurde sorgfältig und hochwertig 2020/2021 renoviert. Sie haben mehrere Ebenen zur Verfügung. Die Top-Wohnetage hat 4.5 Zimmer und eine grosse Rund-um-Aussenterrasse. Von dort gehen Sie direkt in die nächste Etage, die Sie definitiv begeistern wird. Sie haben hier alle Nutzungsmöglichkeiten und einen weiteren Ausgang zur nächsten Aussen-Terrasse, eine weitere Etage führt Sie dann nochmals in einen Naturstein-Raum, als Party- oder Weinstudio zu nutzen und Sie haben dort ebenfalls einen Ausgang auf eine zusätzliche Terrasse. Die gesamte Gartenfläche zur Wohnung hat 293m2 und ist vielseitig zu nutzen.Sie haben einen Garagen-Parkplatz sowie 3 weitere Aussen-Stellplätze zur Verfügung - keine Durchgangsstrasse - nur privater Anwohner-Verkehr.Begeistern wird Sie ein Ausbau-Potential für diese Attika-Wohnung mit der Errichtung einer weiteren Etage auf der Immobilie.Die Highlights auf einen Blick: • Attika-Maisonette als unabhängiges Terrassenhaus • Unverbaubare Weitsicht auf ganz Luzern • Aussen-Terrasse in Südwestlage von fast 80 m2 • Möglichkeit einer Erweiterung mit einer zusätzlichen Etage • Alles hochwertig und liebevoll renoviert • Garten-Anlage über mehrere Ebenen mit Zugang zur Wohnung • Nebenräume und interessante Keller-Etage jeweils mit Ausgang zu den Gartenbereichen • Garage und 3 Aussen-Stellplätze - werden mit CHF 80'000.00 hinzugerechnet • Nur Anliegerstrasse - absolute Privatsphäre • Infrastruktur und bester Anschluss zur Stadt • u.v.m. • Freistellung nach VereinbarungEinige Details in dieser Immobilie können noch auf Ihre persönlichen Bedürfnisse angepasst und ausgebaut werden. Der Eigentümer bietet hier seine weitere Unterstützung an. Die gesamte Wohnanlage ist für Liebhaber von individuellem Wohnen bestens geeignet. Weinliebhaber - wegen der diversen Lagerungsmöglichkeiten im unteren Bereich - werden hier grosse Freude haben. Aufgrund der Anordnung durch verschiedene Wohn- und Nutzungsebenen ist die Immobilie besonders für jüngere Interessenten geeignet. Die Liegenschaft ist nicht barrierefrei.Ich freue mich auf Ihre Anfrage und für eine Besichtigung können Sie mich gerne per Mail oder direkt unter 079 873 19 33 erreichen.;4.5 rooms;147m²;Price on request
6110 Wolhusen;5½-Zimmer-Wohnung an sonniger Lage!;;5.5 rooms;138m²;CHF 650,000.–
Chlosterweg 1, 6170 Schüpfheim;Schmuckstück im Herzen von Schüpfheim;;10.5 rooms;245m²;CHF 1,520,000.–
6207 Nottwil;Ihr persönliches Paradies: Exklusives Einfamilienhaus mit atemberaubender Aussicht auf See und Berge!;;5.5 rooms;180m²;CHF 1,980,000.–
Benziwilstrasse 2, 6020 Emmenbrücke;MODERNE UND FAMILIENFREUNDLICHE 4.5-ZIMMERWOHNUNG;;4.5 rooms;123m²;CHF 745,000.–
6289 Hämikon;5.5-Zimmer Einfamilienhaus mit 2-Zimmer Einliegerwohnung Kopie;;7.5 rooms;207m²;CHF 2,290,000.–
Chutweg 4, 6010 Kriens;Sonnige 5½ - Zimmerwohnung in ruhigem Quartier mit Blick Richtung Pilatus und Luzern;;5.5 rooms;115m²;CHF 995,000.–
Steinmatt 4, 6404 Greppen;Geräumige 4½-Zimmer-Wohnung mit modernem Stil;;4.5 rooms;126m²;CHF 1,120,000.–
Obere Erlen 14, 6020 Emmenbrücke;5½ - 6½ Zimmer Doppeleinfamilienhaus an Toplage;;5.5 rooms;163m²;CHF 1,290,000.–
Keglisberg 2, 6166 Hasle LU;Ihr Landhausglück!;"Freuen Sie sich auf Ihre NachbarschaftTräumen Sie von einem malerischen Zuhause inmitten der grünen Natur? Dann sind Sie hier goldrichtig. Das Sprichwort ""wo sich Hase und Fuchs gute Nacht sagen"" beschreibt die Wohnlage nahezu perfekt.Trotz der ruhigen Lage gelangen Sie in rund 3 Fahrminuten bequem ins Dorfzentrum von Hasle. Hier finden Sie alles für den täglichen Bedarf. Einkaufen lässt es sich bequem im Dorfladen mit integrierter Bäckerei. Weitere Kleindetaillisten und Gewerbe bereichern das Dorfzentrum. In den beliebten Gaststätten können Sie sich kulinarisch verwöhnen lassen.Die Gemeinde ist mittels S-Bahn-Haltestelle gut an den öffentlichen Verkehr angeschlossen. Im Stundentakt erreichen Sie die nächst grösseren Gemeinden in unter 5 Minuten.Ihre Kinder profitieren von einem optimalen Schulangebot. Denn in Hasle können alle neun obligatorischen Schulstufen besucht werden. Die Kantonsschule befindet sich zudem im Nachbardorf Schüpfheim.Die Umgebung überzeugt zweifellos mit ihrer vielfältigen Natur und zahlreichen Erholungsgebieten. Unzählige Wander- und Spazierwege, diverse Biketrails oder der Spielplatz ""Feldgüetli"" sind bei den Einwohnern äusserst beliebt. Im Sommer können Sie sich in der kleinen Emme eine Erfrischung gönnen.Ihr neues ZuhauseDie Liegenschaft war ursprünglich Bestandteil des nahen Landwirtschaftsbetriebs. Im Jahr 1995 erfolgte eine Totalerneuerung bis auf die Grundmauern. Seither wird die Liegenschaft mit viel Hingabe und Liebe erhalten und gepflegt.Auf einem Grundstück von 1'549 m² haben Sie äusserst viel Platz, um Ihre Hobbys auszuleben und Ihre Freizeit zu gestalten. Ihre Kinder werden den grosszügigen Grünbereich lieben. Inmitten der Landwirtschaftszone geniessen Sie hier ganztägige Besonnung sowie absolute Ruhe und Privatsphäre ? Um es kurzzufassen, ein Traum jeder Familie!Das Wohnhaus ist in zwei Einheiten unterteilt. Im Erdgeschoss befindet sich eine heimelige 3-Zimmer-Wohnung. Haben Sie erwachsene Kinder, welche sich eine eigene Wohnung wünschen? Möchten einen Mehrgenerationenhaushalt bilden oder ein regelmässiges Zusatzeinkommen durch Mieteinnahmen generieren? Diese Liegenschaft bietet Ihnen vielseitige Möglichkeiten an.Über die Treppe gelangen Sie ins Obergeschoss. Hier befindet sich Ihr neues Familien-Zuhause. Die 5½-Zimmer-Maisonettewohnung bietet der ganzen Familie einen grosszügigen Wohnraum. Lassen Sie sich von den hellen Räumen, der modernen Küche und dem fantastischen Wintergarten bezaubern.Den Traum aller Heimwerker finden Sie im separaten Garagengebäude. Das Gebäude bietet Platz für zwei Fahrzeuge und wurde mittels Autolift um einen dritten erweitert. Dahinter befindet sich ein grosszügiger Hobby- und Werkraum. Von hier aus können Sie Ihre kreativen Ideen bestens umsetzen.Lassen Sie sich begeistern......von einem grosszügigen Familienparadies mit absoluter Privatsphäre.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.";8.5 rooms;197m²;Price on request
6045 Meggen;Lichtdurchflutete Attika-Maisonette-Wohnung;"Die offen und hell gestaltete Attika-Maisonette-Wohnung mit 5.5 Zimmern präsentiert sich als ein einladendes Zuhause mit erstklassigem Wohnraum für die gesamte Familie. Auf rund 147 m2 Wohnfläche besticht dieses Juwel durch die Verwendung hochwertiger und zeitloser Materialien. Der herausragende Grundriss schafft ein offenes Ambiente und bietet eine faszinierende Raumaufteilung, die viel Spielraum für kreative Gestaltungsmöglichkeiten lässt.Das romantische Cheminée rundet das Gesamtbild ab und lädt dazu ein, den Abend mit seinen liebsten gemütlich auf der Couch zu geniessen.Highlights • Ruhiges und familienfreundliches Wohnquartier • Traumhafter Ausblick auf den Pilatus • Modernes Cheminée • Offenes und lichtdurchflutetes Ambiente • Zwei Balkone mit ganztägiger Besonnung Weitere Informationen zu diesem einzigartigen Objekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Lichtdurchflutete Attika-Maisonette-Wohnung"" oder kontaktieren Sie uns unverbindlich für einen Besichtigungstermin. Dieses Objekt können Sie per Videoanruf besichtigen. Zudem haben Sie die Möglichkeit, die Immobilie auf unserer Homepage virtuell zu besichtigen und sich somit einen ersten Eindruck zu verschaffen. Frau Milena Nedeljkovic freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Milena Nedeljkovic+41 41 418 08 44+41 79 418 32 32info@domba.ch";5.5 rooms;147m²;CHF 1,745,000.–
6102 Malters;15 Minuten von Luzern entfernt - Ihre Traumwohnung in Malters;"Diese einmalige 4.5 Zimmer Terrassenwohnung lässt keine Wünsche offen. Moderne und Eleganz vereint auf 144 m2 Wohnfläche mit Ausblick auf das wunderschöne Bergpanorama und die stadtnahe Gemeinde Malters. Mit edlen und stilvollen Materialien wurden kleinste Details mit viel Liebe verarbeitet. Die hochglanz Designer Küche mit hochwertigen Gaggenau Gerätschaften lädt Profikoch oder Hobbykoch zu sämtlich Kreationen ein. Auch die Bäder wurden mit feinsten Materialien ausgestattet und verführen zu wundervollen Entspannungsmomenten. Darüber hinaus bietet der Aussenbereich eine komfortable Outdoor-Sauna welche direkt angrenzt an die Terrasse, welche zum Master Bedroom führt. Lassen Sie sich vom einladenen Antliz dieser hellen Terrassenwohnung begeistern und freuen Sie sich auf zukünftige «Wohlfühlmomente mit Weitsicht» in Ihrem neuen Traumzuhause!Highlights • Designer Küche mit hochwertiger Ausstattung • Wohnungseigene Erdsonde-Wärmepumpe • Massangefertigte, begehbare Ankleide • Private Outdoor-Sauna • Integriertes Staubsaugersystem von Provifac Weitere Informationen zu diesem einzigartigen Objekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""15 Minuten von Luzern entfernt - Ihre Traumwohnung in Malters"" oder kontaktieren Sie uns unverbindlich für einen Besichtigungstermin. Dieses Objekt können Sie per Videoanruf besichtigen. Zudem haben Sie die Möglichkeit, die Immobilie auf unserer Homepage virtuell zu besichtigen und sich somit einen ersten Eindruck zu verschaffen. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch";4.5 rooms;143m²;CHF 1,775,000.–
6048 Horw;Exklusive Residenz mit Weitblick;"Willkommen in Ihrem neuen Zuhause, wo Luxus, Eleganz und Gemütlichkeit aufeinandertreffen. Die 7.5 Zimmer Residenz im exklusiven Oberrüti-Quartier ist nicht nur ein Haus, sondern der Beginn eines neuen Lebensstils. Der Blick erstreckt sich weit über die Horwer Halbinsel, wodurch Sie jeden Tag in vollen Zügen das Panoramas und den Vierwaldstättersee geniessen. In der gepflegten Parkanlage erholen Sie sich vom Alltag und geniessen zugleich höchste Privatsphäre.Highlights • Höchste Privatsphäre • Gepflegte Parkanlage • Panoramablick über die Horwer Halbinsel und den Vierwaldstättersee • Direkter Zugang zum Naherholungsgebiet • Bevorzugte Lage im Oberrüti-Quartier Weitere Informationen zu diesem einzigartigen Objekt finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Exklusive Residenz mit Weitblick"" oder melden Sie sich für einen unverbindlichen Besichtigungstermin bei uns. Dieses Objekt können Sie per Videoanruf besichtigen. Herr Timothy Graf freut sich über Ihre Kontaktaufnahme! Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Timothy Graf+41 41 418 08 00+41 79 418 86 86info@domba.ch";7.5 rooms;300m²;CHF 5,900,000.–
Bergstrasse 12, 6242 Wauwil;Renditeobjekt an Top Lage!;;4.5 rooms;163m²;CHF 590,000.–
