Address;Title;Description;Rooms;Living Space (sqm);Price
Mühlehof 6, 6052 Hergiswil NW;Sonnenstunden mit Seesicht;Freuen Sie sich auf Ihre NachbarschaftDer Mühlehof befindet sich gleich am Anfang von Hergiswil und bietet eine schnelle Anbindung an die Autobahn Richtung Luzern. Das Freibad Hergiswil ist nur 5 Minuten entfernt und leicht zu erreichen.Die Lage garantiert Wohlfühlqualitäten vom Feinsten. Hier kommen Sie in den Genuss von einer wunderbaren Aussicht und einer gepflegten Umgebung.Die Liegenschaft ist Richtung Vierwaldstättersee ausgerichtet und über eine ruhige Quartierstrasse ohne Durchgangsverkehr erschlossen. Die Autobahneinfahrt und Ausfahrt A2 ist nur 300 Meter entfernt. Verschiedene Verbindungen der Zentralbahn sowie Kursschiffe auf dem Vierwaldstättersee ermöglichen eine unkomplizierte Anbindung an in die gesamte Zentralschweiz.Einkaufsmöglichkeiten wie Coop und Migros befinden sich im Dorfkern und sind zu Fuss, mit dem Ortsbus oder mit der Bahn erreichbar. Zudem haben sich diverse gemütliche Cafés und erstklassige Restaurants im Hergiswiler-Dorfkern einquartiert. Die Schulhausanlage Matt sowie den Bahnhof Hergiswil Matt (Zentralbahn) können Sie in 3 Gehminuten erreichen. Die modernen Einkaufszentren Pilatusmarkt (Kriens) und Länderpark (Stans) sind in wenigen Autominuten zu besuchen. Ob Biken, Joggen, Schwimmen oder Skifahren - Die direkte Umgebung sowie die gesamte Region bieten Ihnen eine breite Palette an attraktiven Freizeitmöglichkeiten. Ihr neues ZuhauseDiese überdurchschnittlich gepflegte 1½-Zimmer-Wohnung präsentiert sich mit Charme und verwöhnt mit einem Ausblick auf den Vierwaldstättersee. Der lichtdurchflutete Wohnbereich, gestaltet mit einem praktischen Plattenboden, vermittelt ein helles Wohngefühl, während die Zimmer mit schönem Laminatboden ausgestattet sind.Der überdachte und windschutzverglaste Balkon lädt förmlich dazu ein, die herrliche Aussicht zu geniessen und in entspannter Atmosphäre zu verweilen. Die separate, in strahlendem weiss gehaltene Küche bietet eine ruhige Arbeitsumgebung zum Kochen.Das Badezimmer sowie die separate Toilette sind einfach gestaltet und bieten Raum für künftige Modernisierungen nach individuellen Vorstellungen. Im Verkaufspreis ist eine hohe Einzelgarage inkludiert, die nicht nur praktisch ist, sondern in der heutigen Zeit auch selten ist. Ein zusätzliches Kellerabteil vervollständigt dieses attraktive Angebot und schafft zusätzlichen Stauraum für persönliche Gegenstände.Ein Zuhause oder ein Investment, das zeitlos und unkompliziert ist.Lassen Sie sich begeistern......von dieser Wohnung mit Aussicht auf See und Berge.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;1 room;27m²;CHF 1,369,500.–
Pilatusweg 3, 6374 Buochs;6-Zimmer-Einfamilienhaus mit Einliegerwohnung in Buochs;Grosszügiges 6-Zimmer-Einfamilienhaus mit Einliegerwohnung An zentraler, sonniger und ruhiger Lage, mit Blick ins Grüne, präsentiert sich das grosszügige 6-Zimmer-Einfamilenhaus mit zusätzlicher Einliegerwohnung.Helle und grosszügige Räume, sowie eine durchdachte Grundrissgestaltung zeichnen diese einzigartige Immobilie aus. Das Objekt wurde laufend gut unterhalten und bietet folgende Highlights:+ 1.5-Zimmer Einliegerwohnung im Erdgeschoss+ Zentrale Lage in bevorzugtem Wohnquartier+ Blick ins Grüne+ Direkter Zugang zum Naherholungsgebiet+ Grosszügiger, beheizbarer Wintergarten+ Indoor-Cheminée und Outdoor-Grillstelle+ Schöne Gartenanlage+ Zusätzliche Ausnutzungsreserve Haben wir Ihr Interesse geweckt? Herr Oliver Bossard freut sich auf Ihre Kontaktaufnahme auf Tel. 041 612 07 07 oder info@bossard-immobilien.ch;2.5 rooms;260m²;Price on request
Allwegmatte 2, 6372 Ennetmoos;Zauberhafte Dachwohnung mit gemütlichem Balkon;;1.5 rooms;28m²;CHF 983,550.–
6373 Ennetbürgen;Zentraler Wohngenuss!;"Freuen Sie sich auf Ihre NachbarschaftHIRSACHER steht für zentrales Wohnen und natürliches Leben. Das exklusive Quartiert bietet massgeschneiderten Wohnraum zum Ankommen und Sein an attraktiver Lage in Ennetbürgen. Geniessen Sie Ihr neues Daheim am Sonnenhang, umgeben von herrlichem Bergpanorama und Privatsphäre in nächster Nähe zum Vierwaldstättersee.Egal ob als Einzelperson, Paar oder Familie: Hier wird man allen Bedürfnissen gerecht. Die exklusive, ruhige und doch zentrumsnahe Lage begeistert alle Altersgruppen.Die Erschliessung Ihrer Wohnung ist einfach und komfortabel: Dank der Hanglage und Zugangswege sind alle Gebäude ebenerdig zugänglich. Erreichen Sie das Quartier bequem zu Fuss oder mit dem Fahrrad aus allen vier Himmelsrichtungen, entlang des Dorfbachs und der neuen Fusswegverbindung.Mit dem Auto erreichen Sie Ihr neues Daheim über den Zugang Stanserstrasse | HIRSACHER und Oeltrotte. Der Zugang zur Tiefgarage ist zentral gelegen.Zum Einkaufen bietet Ihnen das Einkaufszentrum ""Nähseydi"" mit einer grösseren Coop-Filiale und die benachbarte Migros ein umfangreiches Angebot. Eine kleine Volg-Filiale befindet sich zudem im Dorfkern Ennetbürgen. Weitere Einkaufsmöglichkeiten sind im benachbarten Stans vorhanden (Länderpark und diverse Grossdetaillisten).Ihr neues ZuhauseSie sind schon lange auf der Suche nach einer neuwertigen und zentral gelegenen Eigentumswohnung verbunden mit einer Wohnqualität vom Feinsten? Herzlich willkommen im vierten Obergeschoss vom Hirsacher 7 in Ennetbürgen!Ihre zwei Autos parkieren Sie bequem in der hauseigenen Einstellhalle und gelangen mit dem Lift auf Ihre Etage. Im Eingangsbereich begrüsst Sie nebst einem schlichten und modernen Ausbaustandard eine grosszügige Garderobe. Auf rund 98 m² geniessen Sie ein attraktives Raumkonzept mit einer hohen Privatsphäre und einer herrlichen Panoramasicht.Die offene Küche ist hochwertig ausgebaut und lässt keine Wünsche offen. Im hellen Wohn- und Essbereich geniessen Sie durch das grosse Panoramafenster eine fantastische Aussicht über das Quartier sowie in die nahliegende Bergwelt. Der Wohnbereich verfügt über einen direkten Zugang zur rund 20 m² grossen und gedeckten Aussenfläche, welche südlich ausgerichtet ist - Erholung, Aussicht und Privatsphäre pur!Die beiden Zimmer sind nach Süden ausgerichtet und verfügen über einen direkten Zugang zum Balkon. Ein weiteres Highlight des Grundrisses bildet die integrierte und vollausgebaute Ankleide verbunden zum Schlaf- und Badezimmer. Zum weiteren Raumangebot gehören zwei Reduits (inkl. Waschmaschine und Tumbler) sowie eine Gäste-Toilette sowie ein privates Kellerabteil.Die Wohnung sowie die Einstellhallenplätze sind aktuell zu einem totalen monatlichen Nettomietzins von CHF 2'630 vermietet und bieten Ihnen dadurch auch die Möglichkeit einer nachhaltigen Anlage oder einem Selbstbezug ""im Alter"" (zukünftige Alterswohnung). Die Einstellhallenplätze können zu je CHF 40'000 dazu gekauft werden. Interessiert? Gerne präsentieren wir Ihnen dieses spannende Eigenheim persönlich vor Ort.Lassen Sie sich begeistern......von der Überbauung Hirsacher und sonnigen Aussichten.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.";1.5 rooms;120m²;CHF 1,506,450.–
Mettlenstrasse 10, 6363 Fürigen;Einzigartige Dachwohnung mit fantastischer Aussicht;;2.5 rooms;210m²;Price on request
Hinterhostattstrasse 4, 6376 Emmetten;Ferienwohnung...für Sommer- und Wintersportler!;;2.5 rooms;12m²;CHF 448,200.–
Bürgenstockstrasse 64b, 6373 Ennetbürgen;Panoramablick und exklusiver Ausbau im Neubau SOLAIR;;2.5 rooms;300m²;Price on request
6376 Emmetten;RESERVIERT: Unverbaubare und atemberaubende See- und Bergsicht - Erst- oder Zweitwohnsitz?;;1.5 rooms;26m²;CHF 1,232,550.–
6373 Ennetbürgen;Erstklassige 2.5-Zimmer-Wohnung in Bestlage von Ennetbürgen;Diese grosszügige Wohnung besticht durch ihre grosszügigen Raumverhältnisse und Helligkeit. Das Wohnzimmer bietet einen einladenden Bereich für Entspannung und geselliges Beisammensein. Die geräumige Küche lädt zum Kochen und Geniessen ein. Mit insgesamt vier Schlafzimmern und zwei Badezimmern bietet die Wohnung ausreichend Platz für die gesamte Familie. Ein Balkon lädt zu entspannten Stunden im Freien ein. Zusätzlich verfügt die Wohnung über einen Keller, einen Aussenparkplatz und eine Garage. Die nahegelegenen Einkaufsmöglichkeiten und Schulen machen das Leben in Ennetbürgen besonders angenehm.Die sonnige und gemütliche Atmosphäre sowie die Ruhe machen diese Wohnung zu einem idealen Zuhause für Familien. Der Ausbaustandard ist hoch und bietet zudem eine wunderschöne Bergsicht sowie eine schnelle Erreichbarkeit des Sees.Dieses properti-Angebot zeichnet sich durch folgende Vorteile aus: • Grosszügige Raumverhältnisse und Helligkeit • Einladendes Wohnzimmer für Entspannung und geselliges Beisammensein • Geräumige Küche zum Kochen und Geniessen • Vier Schlafzimmer und zwei Badezimmer für ausreichend Platz • Balkon für entspannte Stunden im Freien • Keller, Aussenparkplatz und Garage vorhanden • Nahegelegene Einkaufsmöglichkeiten und Schulen • Sonnige und gemütliche Atmosphäre • Ruhige und zentrale Lage mit Familienfreundlichkeit • Wunderschöne Bergsicht und schnelle Erreichbarkeit des Sees Interessiert? Kontaktieren Sie uns für ein unverbindliches Gespräch! Selbst eine Immobilie zu vermarkten? Wir überzeugen mit fairen und transparenten Konditionen!;2.5 rooms;170m²;Price on request
6052 Hergiswil NW;Edles Wohnambiente;Ihre neue Wohnung in HergiswilWillkommen in Ihrem exquisiten Domizil mit Seeblick und Privatsphäre! Ihre neue Wohnung mit 4½ Zimmern erstreckt sich über zwei Etagen und bietet grosszügige 240 m² Wohnfläche mit einem eleganten Interieur.Die Wohnung wurde im Jahr 2022 auf High-End-Niveau renoviert. Die erstklassigen Materialien durchziehen die gesamte Wohnung und verleihen ihr eine elegante Raffinesse. Geniessen Sie ihren grossen Wohnraum mit grossen Fensterflächen mit Sicht auf See und den grünen und malerischen Garten. Ein Ort zum Leben, Highlights: - Wohnen auf zwei Etagen- Grosse Panoramafenster mit Seeblick- Wohnfläche ca. 240 m²- Balkone je ca. 7.7 m²- Hochwertiger und exklusiver Ausbau- Master-Bedroom mit angrenzender Dusche- Stilvolle Poggenpohl-Küche in exklusiven Design und besten Geräten- Elegante Poggenpohl Einbauschränke für ein harmonisches Ambiente- Grosser Keller mit hochwertigen EinbauschränkenDie Vorzüge dieser Lage:- Wichtiger Wirtschaftsstandort, tiefe Steuern- Sehr kurze Wege in die Stadt Luzern- Gute Anbindungen an öffentlichen und Individualverkehr- Gute Schulinfrastruktur- Breites Vereinsleben- Im Herzen der Schweiz- Berge, See, Land und Stadt bieten unendlich viele Ausflugsmöglichkeiten Lassen Sie sich begeistern!Weitere Informationen zu diesem einzigartigen Objekt finden Sie auf unserer Webseite unter www.arlewo.ch. Bestellen Sie jetzt die ausführliche Dokumentation oder melden Sie sich für einen unverbindlichen Besichtigungstermin bei uns. Frau Corinne Weber freut sich über Ihre Kontaktaufnahme!Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.;2.5 rooms;240m²;Price on request
Hinterhostattstrasse 4, 6376 Emmetten;Ferienwohnung...für Sommer- und Wintersportler!;;2.5 rooms;12m²;CHF 448,200.–
6363 Stansstad;Eine Oase der Eleganz und des anspruchsvollen Wohnens;"An malerischer Lage in Obbürgen, auf der romantischen Hochebene des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Die elegante, 1.5 Zimmer Wohnung im 1. OG mit rund 99 m2 Wohnfläche bietet, neben der edlen Materialisierung, clever durchdachten Stauraum mittels Platz schaffender Einbauschränke. Ein weiteres Highlight stellt die offene Küche des renommierten Herstellers Orea dar, Sie präsentiert sich in einem klaren, farblich abgestimmten Design.Highlights • Steuergünstige und sonnenverwöhnte Wohnlage • Minergiebauweise mit Photovoltaikanlage • Hochwertige Materialisierung • Hervorragende Anbindung • Fantastische Ausflugsmöglichkeiten und kulinarische Angebote in direkter Nähe Weitere Informationen zu diesem einzigartigen Objekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Bestellen Sie jetzt die ausführliche Dokumentation zum Wohntraum ""Eine Oase der Eleganz und des anspruchsvollen Wohnens"" oder kontaktieren Sie uns unverbindlich für einen Besichtigungstermin. Dieses Objekt können Sie per Videoanruf besichtigen. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch";1.5 rooms;30m²;CHF 1,400,620.–
Bürgenstockstrasse 64b, 6373 Ennetbürgen;Panoramablick und exklusiver Ausbau im Neubau SOLAIR;;2.5 rooms;300m²;Price on request
6376 Emmetten;RESERVIERT: Unverbaubare und atemberaubende See- und Bergsicht - Erst- oder Zweitwohnsitz?;;1.5 rooms;26m²;CHF 1,232,550.–
Wirzwelistrasse 4, 6383 Wirzweli;Moderne Dachwohnung mit Galerie;;1.5 rooms;28m²;CHF 734,550.–
6363 Stansstad;Malerischem Ambiente und hochwertiger Innenausbau;An malerischer Lage in Obbürgen, auf der romantischen Hochebene des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Die elegante, 1.5 Zimmer Wohnung im 2. OG mit rund 99 m2 Wohnfläche bietet, neben der edlen Materialisierung auch clever durchdachten Stauraum mittels Platz schaffender Einbauschränke. Ein weiteres Highlight stellt die offene Küche des renommierten Herstellers Orea dar, Sie präsentiert sich in einem klaren, farblich abgestimmten Design. Highlights • Steuergünstige und Sonnenverwöhnte Wohnlage • Minergie-Bauweise mit Photovoltaikanlage • Hochwertige Materialisierung • Hervorragende Anbindung • Fantastische Ausflugsmöglichkeiten und zahlreiche, kulinarische Angebote in direkter Nähe Weitere Informationen zu diesem Neubauprojekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Realisieren Sie Ihren Wohntraum und bestellen Sie jetzt die ausführliche Dokumentation oder kontaktieren Sie uns unverbindlich für einen Beratungstermin. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch;1.5 rooms;30m²;CHF 1,481,550.–
6363 Obbürgen;Wohnen mit Weitblick;An malerischer Lage in Obbürgen, auf der romantischen Hochebene des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Diese bezaubernde, 150 m2 grosse Wohnung empfängt Sie mit einem hellen und eleganten Interieur. Das weitläufige Wohnzimmer mit offener Küche und Essbereich bietet Wohnkomfort auf höchstem Niveau. Ein weiteres Highlight dieser Wohnung sind zwei sonnenverwöhnte Terrassen mit jeweils rund 10 m2 Fläche und traumhafter Aussicht. Highlights • Einmalige und steuergünstige Wohnlage • Nachhaltige und energieeffiziente Konstruktion mit Photovoltaikanlage • Hochwertige Materialisierung • Möglichkeit zur individuellen Gestaltung des Innenausbaus • Hervorragende Anbindung Weitere Informationen zu diesem Neubauprojekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Realisieren Sie Ihren Wohntraum und bestellen Sie jetzt die ausführliche Dokumentation oder kontaktieren Sie uns unverbindlich für einen Beratungstermin. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch;2.5 rooms;150m²;CHF 1,805,250.–
6363 Stansstad;Einzigartige Gartenwohnungen am Bürgenstock;An malerischer Lage in Obbürgen, auf der romantischen Hochebende des Bürgenstocks, entstehen derzeit einzigartige Wohnungen der «Überbauung Widen», die mit einem grosszügigen Grundriss, hochwertiger Materialisierung, Liebe zum Detail und einem charmanten Wohnambiente begeistern. Die entzückende, 1.5 Zimmer Gartenwohnung wurde mit höchster Sorgfalt konzipiert, um Ihnen das «Wohnen im Grünen» zu ermöglichen. Betreten Sie die rund 93 m2 grosse Wohnung und lassen Sie sich von der grosszügigen Raumgestaltung begeistern. Der zugehörige Keller befindet sich auf komfortabler Höhe der Wohnebene.Highlights • Steuergünstige und sonnenverwöhnte Wohnlage • Hochwertige Materialisierung • Nachhaltige und energieeffiziente Konstruktion mit Photovoltaikanlage • Hervorragende Anbindung • Fantastische Ausflugsmöglichkeiten und zahlreiche, kulinarische Angebote in direkter Nähe Weitere Informationen zu diesem Neubauprojekt sowie eine Übersicht der schönsten Immobilien der Zentralschweiz finden Sie auf unserer Webseite unter www.domba.ch. Realisieren Sie Ihren Wohntraum und bestellen Sie jetzt die ausführliche Dokumentation oder kontaktieren Sie uns unverbindlich für einen Beratungstermin. Frau Caroline Duboc freut sich, Sie auf Ihrem Weg zum eigenen Wohntraum zu unterstützen!Unser Bader Team ist jederzeit via Telefon, WhatsApp, FaceTime und E-Mail gerne für Sie da.Caroline Duboc+41 41 418 08 95+41 79 418 95 95info@domba.ch;1.5 rooms;28m²;CHF 1,369,500.–
