Address;Title;Description;Rooms;Living Space (sqm);Price
Fleurier, 2114 Fleurier;Immeuble locatif au centre de Fleurier !;Immeuble comprenant 4 appartements, dont 3 sont rénovés et loués, ainsi qu'un local commercial (barbier) également rénové et loué. Revenu locatif net à CHF 53'760.-. Situé au centre de Fleurier, sa situation lui confère un confort idéal vu qu'il est à proximité immédiate de toutes commodités (commerces, transports, écoles, etc.)Le bâtiment est en bon état d'entretien général car les travaux de rénovation ont commencés en 2010 à ce jour.Seul l'appartement du rez-de-chaussée reste à transformer à votre goût.Le bâtiment jouit d'un jardin bucolique entièrement clôturé, de diverses caves et greniers.Diverses places de parc extérieures complètent ce bien.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2114-23-7;;;CHF 1,357,050.–
Le Pâquier NE, 2058 Le Pâquier NE;Charmante & spacieuse villa avec beau jardin à 20 minutes de Neuchâtel;Située dans un environnement verdoyant et jouissant d'une parfaite exposisition, cette magnifique villa bénéficie d'une jolie vue sur la campagne environnante et la forêt. Le vaste séjour avec cheminée, le jardin avec gril, potager et 2 terrasses, le potentiel d'aménagement de la grande pièce du rez-de-chaussée (ancien bureau de poste), les chambres spacieuses avec mezzanines ou encore le bon état d'entretien sont autant d'arguments qui vous séduiront.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2058-23-2Situated in a leafy setting with excellent exposure, this magnificent villa boasts lovely views over the surrounding countryside and forest. The vast living room with fireplace, the garden with grill, vegetable patch and 2 terraces, the potential for conversion of the large room on the ground floor (former post office), the spacious bedrooms with mezzanines and the good state of repair are all features that will win you over.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2058-23-2Diese wunderschöne Villa befindet sich in einer grünen Umgebung und genießt eine perfekte Ausrichtung. Sie bietet einen schönen Blick auf die umliegende Landschaft und den Wald. Das große Wohnzimmer mit Kamin, der Garten mit Grill, Gemüsegarten und 2 Terrassen, das Potenzial für die Einrichtung des großen Raums im Erdgeschoss (ehemaliges Postamt), die geräumigen Schlafzimmer mit Mezzaninen und der gute Zustand der Instandhaltung sind alles Argumente, die Sie begeistern werden.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2058-23-2;2 rooms;270m²;CHF 1,058,250.–
Cortaillod, 2016 Cortaillod;Magnifique appartement contemporain avec véranda et jardin!;Superbe appartement de 2.5 pièces, très lumineux, soigneusement conçu avec des matériaux de qualité, bénéficiant d'une véranda et d'un jardin privatif.Il occupe le rez-de-chaussée d'un immeuble en copropriété comprenant 3 lots. Il est comme neuf.L'immeuble, pourvu de panneaux solaires, est lui aussi en parfait état.Sa situation en bordure d'une zone agricole lui confère une tranquillité absolue, tout en restant à proximité de toutes les commodités.De plus, ce bien est complété avantageusement par une vaste cave de 16 m² ainsi que deux places de parking dans le garage commun (en sus CHF 60'000.-).Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2016-23-5;2.5 rooms;160m²;CHF 1,282,350.–
La Chaux-de-Fonds, 2300 La Chaux-de-Fonds;Magnifique immeuble à fort potentiel au coeur de la vieille ville;Ce magnifique immeuble est situé au coeur de la vieille ville de La Chaux-de-Fonds, ville inscrite au patrimoine mondial de l'UNESCO. Il se trouve à proximité des commerces et des transports publics. La place du marché est à 2 minutes à pied et la gare CFF à 10 minutes. Il offre par ailleurs un potentiel de développement très intéressant pour le futur acquéreur, permettant ainsi d'augmenter significativement le revenu locatif actuel.Globalement en bon état (chauffage récent et toiture en très bon état), il nécessite toutefois certains travaux, dont la rénovation de l'appartement du 1er étage et celle du local commercial situé au rez-de-chaussée. Les grands réduits situés dans la cage d'escalier permettent d'envisager l'installation d'un ascenseur avec accès par le côté sud du bâtiment. Un splendide duplex dans les combles bénéficie également d'une magnifique terrasse de 26 m2.Ne laissez pas filer cette belle opportunité!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2300-23-15This magnificent building is located in the heart of the old town of La Chaux-de-Fonds, a UNESCO World Heritage Site. It is close to shops and public transport. The Place du Marché is a 2-minute walk away, and the SBB station is 10 minutes away. It also offers very attractive development potential for future buyers, enabling them to significantly increase their current rental income.Generally in good condition (recent heating and roof in very good condition), it does however require some work, including the renovation of the 1st floor flat and the commercial premises on the ground floor. The large storage areas in the stairwell would make it possible to install a lift with access from the south side of the building. A splendid duplex apartment in the attic also benefits from a magnificent 26 m2 terrace.Don't miss out on this great opportunity!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2300-23-15Dieses wunderschöne Gebäude befindet sich im Herzen der Altstadt von La Chaux-de-Fonds, einer Stadt, die zum UNESCO-Weltkulturerbe gehört. Es befindet sich in der Nähe von Geschäften und öffentlichen Verkehrsmitteln. Der Marktplatz ist 2 Gehminuten und der SBB-Bahnhof 10 Gehminuten entfernt. Darüber hinaus bietet es ein sehr interessantes Entwicklungspotenzial für den zukünftigen Käufer, wodurch die derzeitigen Mieteinnahmen deutlich erhöht werden können.Insgesamt ist es in gutem Zustand (neue Heizung und Dach in sehr gutem Zustand), benötigt jedoch einige Arbeiten, darunter die Renovierung der Wohnung im ersten Stock und die Renovierung des Geschäftslokals im Erdgeschoss. Die großen Abstellräume im Treppenhaus ermöglichen den Einbau eines Aufzugs mit Zugang von der Südseite des Gebäudes. Eine herrliche Maisonette-Wohnung im Dachgeschoss verfügt außerdem über eine wunderschöne 26 m2 große Terrasse.Lassen Sie sich diese Gelegenheit nicht entgehen!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2300-23-15;;;CHF 1,220,100.–
Marin-Epagnier, 2074 Marin-Epagnier;Spacieux appartement dans quartier calme à proximité des commodités;Situé dans un quartier calme et verdoyant, ce magnifique et spacieux appartement bénéficie d'un grand balcon avec vue partielle sur les Alpes. La luminosité, le vaste séjour avec cheminée, la cuisine semi-ouverte, le garage avec porte automatique, le jardin commun, les nombreuses possibilités de rangement (armoires intégrées) ou encore le très bon état d'entretien sont autant d'arguments qui vous séduiront. N'attendez pas avant de demander une visite!Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2074-23-8Located in a quiet, leafy area, this magnificent, spacious flat boasts a large balcony with partial views of the Alps. The bright, spacious living room with fireplace, semi-open-plan kitchen, garage with automatic door, communal garden, numerous storage options (built-in wardrobes) and excellent state of repair are just some of the features that will win you over. Don't wait to request a viewing!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2074-23-8Diese wunderschöne und geräumige Wohnung befindet sich in einer ruhigen und grünen Gegend und verfügt über einen großen Balkon mit teilweisem Blick auf die Alpen. Die Helligkeit, das große Wohnzimmer mit Kamin, die halboffene Küche, die Garage mit automatischem Tor, der Gemeinschaftsgarten, die zahlreichen Aufbewahrungsmöglichkeiten (Einbauschränke) und der sehr gute Pflegezustand sind alles Argumente, die Sie begeistern werden. Warten Sie nicht, bevor Sie eine Besichtigung anfordern!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2074-23-8;2.5 rooms;160m²;CHF 1,076,920.–
Chézard-St-Martin, 2054 Chézard-St-Martin;Joli duplex avec cachet, 2 balcons et jardin privatif avec terrasse;Comparable à une maison mitoyenne de par son jardin privé et son indépendance des autres unités, ce splendide duplex saura vous séduire avec ses nombreux atouts. Situé au calme, il bénéficie d'un spacieux séjour avec poêle, d'une cuisine ouverte avec bar, de 2 balcons orientés sud, d'une buanderie privée, de 2 places extérieures et de belles hauteurs sous plafond. Le bien a été très bien entretenu et a bénéficié de travaux récents.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2054-23-2With its private garden and independence from the other units, this splendid duplex is comparable to a semi-detached house and will win you over with its many assets. Situated in a quiet location, it boasts a spacious living room with wood-burning stove, an open-plan kitchen with bar, 2 south-facing balconies, a private laundry room, 2 outdoor parking spaces and high ceilings. The property has been very well maintained and has benefited from recent works. Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2054-23-2Vergleichbar mit einem Reihenhaus aufgrund seines privaten Gartens und seiner Unabhängigkeit von den anderen Einheiten, wird Sie dieses herrliche Duplex mit seinen zahlreichen Vorzügen begeistern. Es befindet sich in ruhiger Lage und verfügt über ein geräumiges Wohnzimmer mit Kaminofen, eine offene Küche mit Bar, 2 Südbalkone, eine private Waschküche, 2 Außenstellplätze und eine schöne Deckenhöhe. Die Immobilie wurde sehr gut gepflegt und profitierte von durchgeführten Renovierungsarbeiten.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2054-23-2;2.5 rooms;170m²;CHF 946,200.–
Fleurier, 2114 Fleurier;Magnifique maison individuelle  de 2.5 pces au calme absolu à Fleurier;Située sur une grande parcelle arborée d'une zone résidentielle prisée de Fleurier, cette superbe maison de près de 280m² de surface habitable totale est une opportunité qui n'a pas fini de vous surprendre.Régulièrement rénovée et entretenue depuis sa construction, elle se trouve dans un état irréprochable et présente bien des avantages, notamment sa typologie de grande maison familiale avec de nombreuses chambres et d'innombrables solutions de rangements.Outre les aménagements habituels, la maison accueille également un sous sol entièrement excavé où un grand espace atelier fera le bonheur des bricoleurs.A l'extérieur, un grand jardin aménagé offre différents espaces terrassés, un jacuzzi et une magnifique cabane scandinave qui abrite un sauna ainsi qu'un superbe coin carnotzet convivial et cosy. Trois places de garages et des parking extérieurs complètent cet objet d'exception à visiter absolument !Adresse exacte disponible sur demande.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2114-23-2Situated on a large wooded plot in a sought-after residential area of Fleurier, this superb house with almost 320 m² of living space is an opportunity that will never cease to amaze you.Regularly renovated and maintained since it was built, it is in impeccable condition and offers many advantages, not least its character as a large family home with numerous bedrooms and countless storage solutions.In addition to the usual facilities, the house also boasts a fully excavated basement with a large workshop area that will delight DIY enthusiasts.Outside, a large landscaped garden offers a number of terraced areas, a jacuzzi and a magnificent Scandinavian hut housing a sauna as well as a superb, cosy carnotzet area.Three garages and off-street parking complete this exceptional property, which is a must-see!Exact address available on request.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2114-23-2;2.5 rooms;340m²;CHF 1,556,250.–
Le Locle, 2400 Le Locle;RARE ! Immeuble locatif mixte avec fort potentiel de transformation;Situé dans un emplacement privilégié, nous avons le plaisir de vous présenter ce rare immeuble locatif composé de locaux commerciaux et de logements. Avec une surface commerciale généreuse de 739m2 sur 3 niveaux, cet immeuble offre une variété de possibilités d'utilisation. De plus, vous bénéficierez d'un appartement de 195m2 très bien entretenu avec une grande terrasse de 66m2, offrant un cadre de vie agréable, ainsi qu'un appartement duplex de 98m2 à rafraîchir pour ajouter une touche personnelle.Le bâtiment dispose également d'un grand garage pouvant accueillir 4 véhicules, ainsi que de nombreux parkings extérieurs, ce qui en fait une propriété pratique et fonctionnelle.Un atout majeur de cet immeuble est son énorme potentiel de transformation. Il y a aussi la possibilité de racheter des machines de mécanique de précision pour ceux qui seraient intéressés.L'immeuble est placé sur un terrain en droit de superficie (DDP) valable jusqu'en 2090, offrant une tranquillité d'esprit à long terme.N'attendez plus, saisissez cette opportunité unique d'investissement avec un fort potentiel de rendement et de transformation. Pour plus d'informations, n'hésitez pas à nous contacter.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2400-23-5;;;CHF 2,801,250.–
Dombresson, 2056 Dombresson;EN EXCLUSIVITÉ - Lot de 3 immeubles de rendement - 23 appartements;Ce magnifique lot de 3 immeubles idéalement situé au coeur du Val-de-Ruz offre beaucoup d'arguments pour les investisseurs à la recherche de biens de rendement. Ces 23 appartements et 33 places de parc (dont 27 dans un grand garage souterrain) jouissent d'une magnifique situation dans un environnement calme et familial avec vue sur la campagne. Très bien entretenus, les appartements possèdent tous un balcon ou une terrasse. Ecoles, transports et commerces à proximité.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2056-21-1Dieses herrliche Grundstück mit 3 Gebäuden in idealer Lage im Herzen des Val-de-Ruz bietet viele Argumente für Investoren auf der Suche nach renditestarken Immobilien. Diese 23 Wohnungen und 33 Parkplätze (davon 27 in einer großen Tiefgarage) genießen eine wunderschöne Lage in einer ruhigen und familiären Umgebung mit Blick ins Grüne. Sehr gepflegt, die Wohnungen haben alle einen Balkon oder eine Terrasse. Schulen, öffentlichen Verkehrsmitteln und Geschäfte in der Nähe.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2056-21-1This magnificent lot of 3 buildings ideally located in the heart of the Val-de-Ruz offers many arguments for investors looking for yield properties. These 23 flats and 33 parking spaces (including 27 in a large underground garage) enjoy a magnificent location in a quiet, family-oriented environment with a view over the countryside. Very well maintained, the flats all have a balcony or terrace. Schools, transport and shops nearby.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2056-21-1;;;CHF 8,702,550.–
Fleurier, 2114 Fleurier;Magnifique maison lumineuse avec grand jardin;Magnifique maison individuelle très bien entretenue située au coeur de Fleurier. Cette maison est idéalement située pour les familles avec toutes les commodités à proximité. Les écoles, les parcs, les magasins et les transports en commun. Dotée d'un grand jardin verdoyant, 4 chambres et 2 salles d'eau, c'est l'endroit idéal pour une famille en quête de confort et d'espace. Ne manquez pas cette opportunité unique! Objet rare sur le marché.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2114-24-3;2.5 rooms;190m²;CHF 769,410.–
La Chaux-de-Fonds, 2300 La Chaux-de-Fonds;Idéal ! 2.5 pièces lumineux à rénover avec vue dégagée;À la recherche de votre futur cocon à La Chaux-de-Fonds? Découvrez cet appartement très lumineux situé dans une PPE de 15 lots avec ascenseur, idéal pour une famille à la recherche d'espace et de confort. L'appartement compte trois chambres et deux salles d'eau, nécessitant quelques travaux de rafraîchissement, seule la cuisine agencée et équipée a été rénovée. Vous pourrez admirer la belle vue dégagée depuis le balcon. L'immeuble jouit également d'un grand jardin commun. Une cave et un garage complètent ce bien (prix en sus CHF 30'000.-). Venez visiter votre futur lieu de vie, proche de toutes les commodités à la Chaux-de-Fonds.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2300-24-4;2.5 rooms;25m²;CHF 417,070.–
Boudry, 2017 Boudry;Bel appartement rénové avec 2 balcons proche de toutes commodités!;Cet appartement de 2.5 pièces, d'une superficie de 120 m², est situé au rez-supérieur d'un immeuble en PPE. Idéalement placé en bout de chemin sans issue, il offre calme et tranquillité, tout en restant proche des autoroutes et des commodités. La disposition intérieure comprend une cuisine agencée avec balcon, un séjour accès balcon, trois chambres, dont une avec accès au balcon, un WC visiteurs, un cellier et une salle de bains avec baignoire. Rénové au fil des ans, il ne nécessite aucun travaux. Des équipements communs tels qu'une salle commune, une buanderie, une cave et une place de parking extérieure complètent ce bien.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2017-24-2;2.5 rooms;120m²;CHF 622,500.–
Le Landeron, 2525 Le Landeron;Bâtisse du bourg historique avec boutique/atelier/cabinet indépendant;Explorez le raffinement contemporain de cette maison historique du bourg du Landeron alliant au cadre historique votre activité indépendante boutique/atelier/cabinet. Tout au long de la journée ayez accès directement à vos étages exclusifs en empruntant un escalier en chêne massif.L'objet est traversant, propose deux espaces jour et nuit bien délimités et orientés idéalement pour une luminosité optimale.Rénové avec soins, l'intérieur allie élégance et modernité. La cuisine équipée d'appareils dernier cri s'ouvre sur une terrasse offrant une vue inspirant calme et sérénité. Grandes pièces de vie harmonieuses, finitions élégantes et goût raffiné pour l'ensemble de l'agencement. Les prestations de cette bâtisse historique sont exclusives offrant un équilibre de vie apaisant dans l'un des plus beau centre historique de notre si beau pays.Une visite s'impose pour découvrir tous les charmes de ce logement qui vous attend dès à présent mais pas pour longtemps !Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/22.5-24-1;2.5 rooms;280m²;CHF 1,898,620.–
Rue de la Chapelle 17D, 2035 Corcelles NE;Vous rêvez d'une vue lac ?;;2.5 rooms;170m²;CHF 2,178,750.–
Le Locle, 2400 Le Locle;Coup de coeur pour cette charmante maison familiale;Amateurs d'architecture, venez découvrir cette élégante maison individuelle divisée en deux logements, bénéficiant d'une belle vue dégagée. Cette maison offre une ambiance de vie lumineuse et conviviale, idéale pour les familles ou pour les investisseurs. En bon état d'entretien général, elle est entièrement excavée et offre diverses possibilités de rénovation selon vos besoins. De plus, elle est proche de toutes les commodités, offrant ainsi un cadre de vie pratique et confortable. Ne manquez pas cette occasion de personnaliser cette maison selon vos goûts et besoins !Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2400-23-14Charming detached house divided into two dwellings, benefiting from lovely uninterrupted views. This property offers a bright and friendly living environment, ideal for families or investors. In good condition throughout, it is fully excavated and offers a range of renovation options to suit your needs. What's more, it's close to all amenities, providing a convenient and comfortable living environment. Don't miss this opportunity to personalise this home to suit your tastes and needs!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/b/2400-23-14Charmantes Einfamilienhaus, das in zwei Wohneinheiten aufgeteilt ist und von einer schönen, freien Aussicht profitiert. Diese Immobilie bietet eine helle und freundliche Lebensatmosphäre und ist ideal für Familien oder Investoren. Es befindet sich in einem guten Zustand der allgemeinen Instandhaltung, ist vollständig ausgehoben und bietet verschiedene Möglichkeiten der Renovierung nach Ihren Bedürfnissen. Darüber hinaus befindet es sich in der Nähe aller Annehmlichkeiten und bietet somit ein praktisches und komfortables Lebensumfeld. Verpassen Sie nicht diese Gelegenheit, dieses Haus nach Ihrem Geschmack und Ihren Bedürfnissen zu gestalten!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/b/2400-23-14;2 rooms;210m²;CHF 859,050.–
Route de la Traversière 13, 2013 Colombier NE;Très bel appartement avec 3 demi-étage (ex. 5.5 pcs renové en 2.5 pcs);;2.5 rooms;140m²;CHF 939,970.–
Les Ponts-de-Martel, 2316 Les Ponts-de-Martel;Spacieux et lumineux avec vue dégagée !;Cet appartement de 1.5 pièces de 25 m² adopte un style industriel et se trouve dans une ancienne usine rénovée. Il est idéalement situé près de toutes les commodités et offre une vue magnifique sur les montagnes. L'immeuble est équipé de fenêtres à triple vitrage et des panneaux photovoltaïques (en cours). De plus, vous disposerez d'une cave, d'une buanderie commune et d'une place de parking extérieure (en sus du prix de vente).Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2316-23-2;1.5 rooms;25m²;CHF 460,650.–
Rue Alexis-Marie-Piaget 28, 2300 La Chaux-de-Fonds;Immeuble de rendement rénové;Immeuble avec cachet composé de 20 unités et sis à la rue Alexis-Marie-Piaget.Grandement rénové au cours des dernières années, cet investissement est idéal pour qui cherche un placement pérenne.Isolé périphérique, il dispose d'une toiture entièrement refaite.Chaque appartement est loué avec 2 caves.Aménagement locatifs supplémentaires possibles dans les combles.Etat locatif complet et autres informations complémentaires sur demande.N'attendez plus et venez découvrir votre futur placement financier!;2 rooms;;Price on request
Bourg-Dessous 50, 2416 Les Brenets;Les Brenets, à vendre, maison individuelle de 310 m2 à rénover;Les Brenets, à vendre, maison individuelle de 310 m2 à rénover, terrain de 284 m2Cette maison est construite sur 3 étages.Au rez-de-chaussée :- un hall d'entrée- une salle de bains à rénover, transformer- une belle cuisine agencée avec un îlot central- un salon-séjour avec poêle suédoisAu premier étage :- deux belles chambres à coucher- une grande salle de bainsAu deuxième étage :- 4 petites chambres à coucher- une salle de bainsAu sous-sol :Une caveLa transformation de cette maison a été commencée puis stoppée. Les murs sont sains et le potentiel est certain !Plus d'infos au 079 238 99 44;2.5 rooms;310m²;CHF 435,750.–
Bellevue 1, 2037 Montezillon;Maison en bordure de fôret;En bordure de forêt et loin de l'agitation urbaine, cette maison individuelle offre un cadre de vie serein et paisible.Cette propriété présente un potentiel remarquable, en effet une partie de cette propriété construite en 1922 a bénéficié d'une rénovation partielle en 2019, laissant place à des opportunités d'embellissement selon vos goûts et besoins.Avec une surface habitable totale de 250m², cette résidence offre un espace généreux pour accueillir vos envies et projets. Au rez-inférieur, une terrasse de 25m² s'étend, offrant un coin de détente en plein air, tandis qu' au rez-supérieur, un balcon vous invite à contempler la vue imprenable sur le lac et les montagnes.Actuellement divisée en deux appartements distincts de 3,5 pièces chacun, cette maison offre une polyvalence rare. Chaque appartement dispose de 2 chambres à coucher, une cuisine, une salle d'eau, un séjour chaleureux avec cheminée et des espaces extérieurs pour profiter pleinement de la nature environnante.Pour vos véhicules, un garage spacieux pouvant accueillir deux voitures ainsi que deux places de parc extérieures sont disponibles, assurant praticité et confort au quotidien.L'environnement exceptionnel de cette propriété séduira les amoureux de la nature en quête de quiétude. Réveillez-vous au son mélodieux des oiseaux, contemplez les paysages majestueux des montagnes et du lac, et profitez d'un vaste jardin bucolique de 991m² pour des moments de détente ensoleillés.Le sous-sol abrite une cave, une buanderie, un local de chauffage, ainsi qu' un garage double pour plus de commodité.Offrant un cadre de vie idyllique, cette maison individuelle est une opportunité afin d'y créer votre coin de paradis au coeur de la nature.;2 rooms;210m²;CHF 1,238,770.–
La Chaux-de-Fonds, 2300 La Chaux-de-Fonds;Appartement lumineux à 2 min à pieds de la Gare et jardin commun;Idéalement situé à 2 min à pieds de la Gare, bel appartement traversant et lumineux au 2ème étage d'une PPE de 12 lots. Laissez-vous charmer par son hall d'entrée avec armoires encastrées, sa cuisine équipée ouverte sur la salle à manger, son spacieux salon, ses 2 grandes chambres et la salle de douches. Avec des rangements à foison et une cave, tout est pensé pour votre confort. Profitez d'un grand jardin commun à la PPE. Ne ratez pas cette opportunité rare dans un immeuble très bien entretenu.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2300-22-4;2.5 rooms;120m²;CHF 434,500.–
Rochefort, 2019 Rochefort;Nouvelle promotion de 12 logements | LOT no 12;Situé au c?ur du village, ce magnifique projet sera érigé sur un terrain à la pente douce au milieu d'un cadre végétal vous offrant un agréable cadre de vie proche de toutes les commodités, dont le collège, l'accueil parascolaire et l'arrêt de bus.Découvrez l'ensemble du projet: https://rochefort-soleil.ch/frPlaces de parc en sus du prix de vente à CHF 30'000.-/place.Contactez-nous pour plus d'informations ! Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2019-23-12;1.5 rooms;26m²;CHF 585,460.–
Rochefort, 2019 Rochefort;Nouvelle promotion de 12 logements | LOT no 11;Situé au c?ur du village, ce magnifique projet sera érigé sur un terrain à la pente douce au milieu d'un cadre végétal vous offrant un agréable cadre de vie proche de toutes les commodités, dont le collège, l'accueil parascolaire et l'arrêt de bus.Découvrez l'ensemble du projet: https://rochefort-soleil.ch/frPlaces de parc en sus du prix de vente à CHF 30'000.-/place.Contactez-nous pour plus d'informations ! Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2019-23-11;1.5 rooms;27m²;CHF 585,460.–
Rochefort, 2019 Rochefort;Nouvelle promotion de 12 logements | LOT no 10;Situé au c?ur du village, ce magnifique projet sera érigé sur un terrain à la pente douce au milieu d'un cadre végétal vous offrant un agréable cadre de vie proche de toutes les commodités, dont le collège, l'accueil parascolaire et l'arrêt de bus.Découvrez l'ensemble du projet: https://rochefort-soleil.ch/frPlaces de parc en sus du prix de vente à CHF 30'000.-/place.Contactez-nous pour plus d'informations ! Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2019-23-10;2.5 rooms;28m²;CHF 616,270.–
Rochefort, 2019 Rochefort;Nouvelle promotion de 12 logements | LOT no 9;Situé au c?ur du village, ce magnifique projet sera érigé sur un terrain à la pente douce au milieu d'un cadre végétal vous offrant un agréable cadre de vie proche de toutes les commodités, dont le collège, l'accueil parascolaire et l'arrêt de bus.Découvrez l'ensemble du projet: https://rochefort-soleil.ch/frPlaces de parc en sus du prix de vente à CHF 30'000.-/place.Contactez-nous pour plus d'informations ! Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2019-23-9;2.5 rooms;29m²;CHF 616,270.–
Rochefort, 2019 Rochefort;Nouvelle promotion de 12 logements | LOT no 8;Situé au c?ur du village, ce magnifique projet sera érigé sur un terrain à la pente douce au milieu d'un cadre végétal vous offrant un agréable cadre de vie proche de toutes les commodités, dont le collège, l'accueil parascolaire et l'arrêt de bus.Découvrez l'ensemble du projet: https://rochefort-soleil.ch/frPlaces de parc en sus du prix de vente à CHF 30'000.-/place.Contactez-nous pour plus d'informations ! Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/b/2019-23-8;2.5 rooms;28m²;CHF 697,820.–
